candidate,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,fold_std,tail3_worst,pseudo_public_logloss,test_abs_delta_mean_vs_anchor,test_up_rate_vs_anchor,test_down_rate_vs_anchor,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss,pseudo_Q1,delta_mean_Q1,delta_abs_Q1,up_rate_Q1,pseudo_Q2,delta_mean_Q2,delta_abs_Q2,up_rate_Q2,pseudo_Q3,delta_mean_Q3,delta_abs_Q3,up_rate_Q3,pseudo_S1,delta_mean_S1,delta_abs_S1,up_rate_S1,pseudo_S2,delta_mean_S2,delta_abs_S2,up_rate_S2,pseudo_S3,delta_mean_S3,delta_abs_S3,up_rate_S3,pseudo_S4,delta_mean_S4,delta_abs_S4,up_rate_S4,corr_to_last_guard_0p008_last0.588383_full0.587743,mean_abs_diff_to_last_guard_0p008_last0.588383_full0.587743,corr_to_target_select_public_tight_last0.572477_full0.592635,mean_abs_diff_to_target_select_public_tight_last0.572477_full0.592635,corr_to_public_aware_stack_blend_20260622_target_select_public_balanced__balanced_Q2_only_5_last0.570607_full0.592648,mean_abs_diff_to_public_aware_stack_blend_20260622_target_select_public_balanced__balanced_Q2_only_5_last0.570607_full0.592648,corr_to_02_guarded_targetwise,mean_abs_diff_to_02_guarded_targetwise,selector_score
target_weighted_single_model_lgbm_20260622/raw_S1_lgbm_mid_target_auto_top100_hist1_bankbins_te_sh0.05_logit,0.5959076402604441,0.593162581927917,7.788916706907845e-05,-0.00011962487041738967,0.013840278087482148,0.6226328387689039,0.5895440774057191,0.0008466119869216488,0.05028571428571429,0.09257142857142857,0.5927534342644513,0.5822779632759753,0.6226328387689039,0.5895500871255681,0.593162581927917,0.5976545717384166,0.0,0.0,0.0,0.6506293014214858,0.0,0.0,0.0,0.6385580160551905,0.0,0.0,0.0,0.481456682919106,-0.00020927203244578508,0.0059262839084515415,0.352,0.5637742532339824,0.0,0.0,0.0,0.5556745769394565,0.0,0.0,0.0,0.6390611395323958,0.0,0.0,0.0,0.9790720669955586,0.020857602745803245,0.9798968336789212,0.0077168151232730395,0.9792571779438459,0.00897905127896432,0.9896959517644448,0.011553740533791934,0.5902887508781751
pattern_safe_candidates_20260622/q1_only,0.5954787538310197,0.5915717688691956,-0.0003509972623553237,-0.0017104379291388305,0.013833405965326733,0.6222772314483442,0.5895552809331303,0.002545732294603538,0.07142857142857142,0.07142857142857142,0.5914669730677351,0.5817480465279372,0.6222772314483442,0.5911319541444593,0.5915717688691956,0.5983816436599111,0.001879180925109512,0.017820126062224766,0.5,0.6506293014214858,0.0,0.0,0.0,0.6385580160551905,0.0,0.0,0.0,0.48080803568949,0.0,0.0,0.0,0.5637742532339824,0.0,0.0,0.0,0.5556745769394565,0.0,0.0,0.0,0.6390611395323958,0.0,0.0,0.0,0.9804168644387558,0.01805661886936815,0.9804275858874724,0.007893031461102457,0.9798309558156941,0.009155267616793736,0.9881295009566259,0.014449303377878408,0.5903233232002347
pattern_safe_candidates_20260622/q1_s2full_s4up,0.5934268617429345,0.5857436334614184,-0.002402889350440529,-0.007538573336915988,0.014863963496049827,0.6222430711220766,0.5893587753779549,0.008200472698819202,0.17257142857142857,0.152,0.5907974445642133,0.579584984490631,0.6222430711220766,0.5893241522979064,0.5857436334614184,0.5983816436599111,0.001879180925109512,0.017820126062224766,0.5,0.6506293014214858,0.0,0.0,0.0,0.6385580160551905,0.0,0.0,0.0,0.48080803568949,0.0,0.0,0.0,0.5620831855846197,-0.009370071267571752,0.03156779881671416,0.436,0.5556745769394565,0.0,0.0,0.0,0.6393766682955311,0.008015384012795487,0.008015384012795487,0.272,0.9923228145762596,0.012401878465152493,0.9913707947007102,0.00788312007353964,0.99086616347057,0.009145356229230921,0.9723397689429358,0.017845315186738764,0.590347987733722
pattern_safe_candidates_20260622/q1_s4up_only,0.5945397305908359,0.5900759832084426,-0.0012900205025391243,-0.0032062235898918656,0.014175087471065556,0.6218683900123911,0.5896003564707211,0.0036907871535743217,0.11028571428571429,0.07142857142857142,0.590334544774586,0.5800970045919984,0.6218683900123911,0.5911142055012151,0.5900759832084426,0.5983816436599111,0.001879180925109512,0.017820126062224766,0.5,0.6506293014214858,0.0,0.0,0.0,0.6385580160551905,0.0,0.0,0.0,0.48080803568949,0.0,0.0,0.0,0.5637742532339824,0.0,0.0,0.0,0.5556745769394565,0.0,0.0,0.0,0.6393766682955311,0.008015384012795487,0.008015384012795487,0.272,0.9814852140989233,0.01691156401039737,0.9814159880100303,0.007092490370778971,0.9808151389536098,0.008354726526470251,0.9871755338274347,0.01549474031355528,0.5904198344588816
direction_gated_search_20260622/precision60_move03,0.5946854234820202,0.5765350665848726,-0.0011443276113547451,-0.016747140213461797,0.016150970466548262,0.623009462660432,0.5894422479225888,0.01028251185853114,0.13485714285714287,0.15657142857142858,0.5950363124682484,0.5817300372496967,0.623009462660432,0.5968378474601199,0.5765350665848726,0.6002868852798663,0.001018294767312786,0.029824825441675373,0.472,0.6510056947463644,0.006757144315666478,0.006757144315666478,0.164,0.6386557200212603,0.0009885936644600751,0.0009885936644600751,0.012,0.48089642783150993,-0.0007287368384388915,0.0007287368384388915,0.0,0.5601768118933601,-0.02521139365720494,0.02521139365720494,0.0,0.5556745769394565,0.0,0.0,0.0,0.6393996187463046,0.008466889092272214,0.008466889092272214,0.296,0.9873391139789921,0.017616947217222716,0.9942786026463686,0.00728101560711509,0.9947678756801063,0.0072809721239454886,0.9694559145359375,0.02070948094670423,0.5905582718016722
direction_gated_search_20260622/precision55_lowrisk,0.5911252423666499,0.5746944421762812,-0.004704508726725121,-0.01858776462205325,0.015293753448948743,0.6189520832995352,0.5897547787076929,0.0065169806773336635,0.10628571428571429,0.026857142857142857,0.5938269088627006,0.5812432884134002,0.6189520832995352,0.5866247534293783,0.5746944421762812,0.5995303429183975,-0.00936908344256825,0.00936908344256825,0.0,0.6508080229318757,0.006541999378254896,0.006541999378254896,0.436,0.6386557200212603,0.0009885936644600751,0.0009885936644600751,0.012,0.4808750638106169,-0.0006724476754752355,0.0006724476754752355,0.0,0.5633401055859384,-0.01957985148830497,0.01957985148830497,0.0,0.5556745769394565,0.0,0.0,0.0,0.6393996187463046,0.008466889092272214,0.008466889092272214,0.296,0.9840569882196972,0.02001670174360726,0.9948298227187199,0.0036493138532621462,0.9944391199021623,0.004585772161722206,0.9656459686944401,0.017932092561871848,0.5907149758004603
residual_single_model_opt_hist_gb/hist_gb_residual_full,0.5949995983605376,0.5921662972907598,-0.0008301527328373748,-0.001115909507574675,0.013652022062298305,0.6213886600492683,0.5898550153400501,0.007152297719654753,0.10228571428571429,0.3262857142857143,0.5915273588368921,0.5814818931915419,0.6213886600492683,0.5892695663544693,0.5921662972907598,0.5976545717384166,0.0,0.0,0.0,0.6506293014214858,0.0,0.0,0.0,0.6385580160551905,0.0,0.0,0.0,0.4819535817423583,-0.01199291267069979,0.01199291267069979,0.0,0.5645117434170273,-0.018481915685056215,0.020115134615267174,0.156,0.556616753473477,0.00023553684090042503,0.017958036751616297,0.56,0.6390611395323958,0.0,0.0,0.0,0.9794825876794083,0.02001962118589935,0.9804270351440951,0.012643399713689218,0.9799070749767538,0.013905635869380498,0.986231639600863,0.015709319157912457,0.5907521853747547
residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_full,0.5937225202439913,0.5917995881413034,-0.00210723084938369,-0.0014826186570310318,0.013422134040563614,0.6185065302503465,0.5898316658778534,0.010602210080501473,0.388,0.46914285714285714,0.5934649117347908,0.5781342569684098,0.6185065302503465,0.5874089061189494,0.5917995881413034,0.5985853609506824,0.003806885296954707,0.015065978175275562,0.584,0.6528779710311672,-0.005997152224775209,0.012761232991664588,0.392,0.6385580160551905,0.0,0.0,0.0,0.48154382265038614,-0.003978734201193455,0.008418752740460143,0.412,0.559689400346017,-0.003163709612917691,0.01321139939079244,0.52,0.5566291114439487,-0.006407985493299503,0.011961127372384325,0.324,0.640937978667582,-0.000829896984730147,0.012796979892933238,0.484,0.9835894941244576,0.019845011042731488,0.9821717523115792,0.014447576488596885,0.9816422710125832,0.01492743600866794,0.9785181704890252,0.020071167971173687,0.5908208388822966
pattern_safe_candidates_20260622/q1_s2down_s4full,0.5932837793178657,0.585600815844418,-0.0025459717755093036,-0.0076813909539164005,0.014773799957248803,0.6212872045019564,0.5897349450269829,0.011672012927192587,0.11028571428571429,0.256,0.5912544395298548,0.5778382451279832,0.6212872045019564,0.5909440141550462,0.585600815844418,0.5983816436599111,0.001879180925109512,0.017820126062224766,0.5,0.6506293014214858,0.0,0.0,0.0,0.6385580160551905,0.0,0.0,0.0,0.48080803568949,0.0,0.0,0.0,0.5586656301193595,-0.020468935042142956,0.020468935042142956,0.0,0.5556745769394565,0.0,0.0,0.0,0.6454274113039864,-0.02738426136038941,0.04341502938598039,0.272,0.993596601251053,0.008930338236779104,0.9893350943403629,0.011354660301913023,0.9889625795013134,0.012616896457604304,0.9720867610065547,0.021980254110697064,0.5908237954126611
residual_single_model_opt_ridge_logit_te_full/ridge_residual_full,0.5937259004584924,0.5915783930819647,-0.002103850634882609,-0.0017038137163697398,0.013511841300028303,0.6186435298677131,0.5898377614363416,0.011047958160505656,0.388,0.46914285714285714,0.5937752909187604,0.5780556106444784,0.6186435298677131,0.5872543731875386,0.5915783930819647,0.5985853609506824,0.003806885296954707,0.015065978175275562,0.584,0.6528779710311672,-0.005997152224775209,0.012761232991664588,0.392,0.6385580160551906,-4.8849813083506885e-18,1.3766765505351941e-17,0.0,0.48154382265038614,-0.003978734201193455,0.008418752740460143,0.412,0.5597320692554338,-0.003864918358064694,0.01633163595082172,0.52,0.5566291114439487,-0.006407985493299503,0.011961127372384325,0.324,0.640937978667582,-0.000829896984730147,0.012796979892933238,0.484,0.9842480402622682,0.019669104098225643,0.982634762360396,0.014572381582799178,0.9821141745963243,0.01505224110287023,0.976535844689891,0.020266640746337064,0.5908447922461582
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight_logit_anchorblend_w0p65,0.5924670652561284,0.5773101558290802,-0.0033626858372466373,-0.015972050969254248,0.015170066014863945,0.62026808671914,0.5899974593237799,0.004780809812047892,0.12114285714285715,0.09885714285714285,0.5936281700115834,0.5805209699067773,0.62026808671914,0.5904740667679604,0.5773101558290802,0.5979732742541068,-0.0029778462385125406,0.005982133826835293,0.472,0.650663482371765,0.001745921281815894,0.0017459212818159119,0.068,0.6385709861217042,0.0006677589984953387,0.0006677589984953578,0.012,0.4808651540910436,-0.0006141846733005089,0.0006141846733005294,0.0,0.567202168271367,-0.01883584065092745,0.018835840650927475,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6390325732170159,0.0056198292529606245,0.0056198292529606435,0.296,0.9863792928224884,0.018713080162963434,0.9986946635332723,0.0020971426554659616,0.9980380311143147,0.00361875834716482,0.9717890158830214,0.015938573185980458,0.5908993869188846
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p65,0.5924651189174063,0.5772998516829044,-0.003364632175968718,-0.015982355115430003,0.015172121840020597,0.62026808671914,0.5900170856266842,0.004831730414702988,0.12114285714285715,0.09885714285714285,0.5936281700115834,0.5805209699067773,0.62026808671914,0.5904740667679604,0.5772998516829044,0.5979732742541068,-0.0029778462385125315,0.005982133826835291,0.472,0.650663482371765,0.001745921281815894,0.0017459212818159119,0.068,0.6385709861217042,0.0006677589984953387,0.0006677589984953578,0.012,0.48100253821137445,-0.0009706288918861934,0.0009706288918862138,0.0,0.567202168271367,-0.01883584065092745,0.018835840650927475,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6390325732170159,0.0056198292529606245,0.0056198292529606435,0.296,0.9863342041598337,0.018743209375953702,0.9988448355714642,0.002046222052810864,0.9981895855612601,0.0035678377445097225,0.9716291396449347,0.015989493788635553,0.5909206436311264
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p65,0.5929832717116935,0.5766031966621803,-0.002846479381681477,-0.016679010136154138,0.015352935534776891,0.6204958986567081,0.5900051032046072,0.005165040993679349,0.13485714285714287,0.09885714285714285,0.5946226286490176,0.580733906010315,0.6204958986567081,0.592215673665836,0.5766031966621803,0.5979732742541068,-0.0029778462385125406,0.005982133826835293,0.472,0.6507169895375562,0.004435539553236101,0.004435539553236118,0.164,0.6385709861217042,0.0006677589984953387,0.0006677589984953578,0.012,0.4808651540910436,-0.0006141846733005089,0.0006141846733005294,0.0,0.567202168271367,-0.01883584065092745,0.018835840650927475,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6390325732170159,0.0056198292529606245,0.0056198292529606435,0.296,0.9863278314370643,0.018964383234135795,0.9983456576917115,0.002730259242791957,0.9984962362890233,0.0030211250920009385,0.9715750054306951,0.01632280436761192,0.5909277012111563
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced_logit_anchorblend_w0p65,0.5929832717116935,0.5766031966621803,-0.002846479381681477,-0.016679010136154138,0.015352935534776891,0.6204958986567081,0.5900051032046072,0.005165040993679349,0.13485714285714287,0.09885714285714285,0.5946226286490176,0.580733906010315,0.6204958986567081,0.592215673665836,0.5766031966621803,0.5979732742541068,-0.0029778462385125406,0.005982133826835293,0.472,0.6507169895375562,0.004435539553236101,0.004435539553236118,0.164,0.6385709861217042,0.0006677589984953387,0.0006677589984953578,0.012,0.4808651540910436,-0.0006141846733005089,0.0006141846733005294,0.0,0.567202168271367,-0.01883584065092745,0.018835840650927475,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6390325732170159,0.0056198292529606245,0.0056198292529606435,0.296,0.9863278314370643,0.018964383234135795,0.9983456576917115,0.002730259242791957,0.9984962362890233,0.0030211250920009385,0.9715750054306951,0.01632280436761192,0.5909277012111563
public_aware_stack_blend_20260622/target_select_public_aggressive_logit_anchorblend_w0p65,0.5929813253729713,0.5765928925160045,-0.002848425720403669,-0.016689314282329892,0.015355128055201063,0.6204958986567081,0.5900247295075116,0.005215961596334446,0.13485714285714287,0.09885714285714285,0.5946226286490176,0.580733906010315,0.6204958986567081,0.592215673665836,0.5765928925160045,0.5979732742541068,-0.0029778462385125315,0.005982133826835291,0.472,0.6507169895375562,0.004435539553236101,0.004435539553236118,0.164,0.6385709861217042,0.0006677589984953387,0.0006677589984953578,0.012,0.48100253821137445,-0.0009706288918861934,0.0009706288918862138,0.0,0.567202168271367,-0.01883584065092745,0.018835840650927475,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6390325732170159,0.0056198292529606245,0.0056198292529606435,0.296,0.9862821603870721,0.018994512447126063,0.9984952051580446,0.00267933864013686,0.9986471167250844,0.00297020448934584,0.9714145967370755,0.016373724970267015,0.5909489647581617
public_aware_stack_blend_20260622/target_select_public_balanced_logit_anchorblend_w0p65,0.5929813253729713,0.5765928925160045,-0.002848425720403669,-0.016689314282329892,0.015355128055201063,0.6204958986567081,0.5900247295075116,0.005215961596334446,0.13485714285714287,0.09885714285714285,0.5946226286490176,0.580733906010315,0.6204958986567081,0.592215673665836,0.5765928925160045,0.5979732742541068,-0.0029778462385125315,0.005982133826835291,0.472,0.6507169895375562,0.004435539553236101,0.004435539553236118,0.164,0.6385709861217042,0.0006677589984953387,0.0006677589984953578,0.012,0.48100253821137445,-0.0009706288918861934,0.0009706288918862138,0.0,0.567202168271367,-0.01883584065092745,0.018835840650927475,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6390325732170159,0.0056198292529606245,0.0056198292529606435,0.296,0.9862821603870721,0.018994512447126063,0.9984952051580446,0.00267933864013686,0.9986471167250844,0.00297020448934584,0.9714145967370755,0.016373724970267015,0.5909489647581617
residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite,0.5961283088404089,0.5880131388573159,0.0002985577470339118,-0.005269067941018557,0.014255715781256109,0.6223491580394624,0.5902374051217985,0.012158702969026092,0.452,0.548,0.5983184333259989,0.5807726581746705,0.6223491580394624,0.5914212440436765,0.5880131388573159,0.5991498823489863,0.0020348982864704544,0.01357932365221361,0.564,0.6527749744155549,-0.006223123392169637,0.013413453173338979,0.388,0.6387107167724346,-0.0010774281755041753,0.004150656238232967,0.46,0.481617861648786,-0.0040547557321557225,0.009085460718849948,0.42,0.5631845402808736,-0.010709168874771843,0.026710207702233042,0.436,0.5565299729987148,-0.0016494094404255946,0.00883666161715986,0.44,0.6396938873872394,-0.0020726197006913395,0.009335157681154239,0.456,0.9852841015102096,0.019715633038314646,0.9834226041377881,0.014621273454008904,0.9828963929385033,0.01529446671891895,0.9710084403305549,0.020118767095665003,0.5914194472113938
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight_logit_anchorblend_w0p8,0.5924055576876329,0.5750735132842906,-0.003424193405742071,-0.01820869351404386,0.01560902561999348,0.6202813622952131,0.5906873628961132,0.005644686834427065,0.12114285714285715,0.09885714285714285,0.594234287657929,0.5807252454741948,0.6202813622952131,0.5914092064025975,0.5750735132842906,0.59821327373202,-0.003673180886540694,0.0073612729954805065,0.472,0.6506995919263875,0.0021443375578397137,0.0021443375578397315,0.068,0.6386010792092777,0.0008086414219815842,0.0008086414219816025,0.012,0.48091445241617137,-0.0007650028700004192,0.0007650028700004396,0.0,0.5715498934474303,-0.021578094606920034,0.021578094606920048,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6391586726020494,0.006855458388767071,0.006855458388767091,0.296,0.9856508918016007,0.01913204338203835,0.9994840205562415,0.0012332656330867897,0.9987981540398545,0.002824658932391466,0.9694412711181926,0.01675610899671951,0.5916371547821457
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,0.5924051047798972,0.5750711155374547,-0.0034246463134778304,-0.01821109126087972,0.01560955625637334,0.6202813622952131,0.5907191355416396,0.005708757382554143,0.12114285714285715,0.09885714285714285,0.594234287657929,0.5807252454741948,0.6202813622952131,0.5914092064025975,0.5750711155374547,0.59821327373202,-0.0036731808865406866,0.007361272995480503,0.472,0.6506995919263875,0.0021443375578397137,0.0021443375578397315,0.068,0.6386010792092777,0.0008086414219815842,0.0008086414219816025,0.012,0.4811368609348556,-0.001213496706889971,0.001213496706889993,0.0,0.5715498934474303,-0.021578094606920034,0.021578094606920048,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6391586726020494,0.006855458388767071,0.006855458388767091,0.296,0.9855441986017642,0.01919611393016543,0.9996239010721607,0.0011691950849597108,0.998939735422946,0.0027605883842643873,0.969196350792743,0.01682017954484659,0.5916708760759348
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,0.5930616732987072,0.5742207235912529,-0.0027680777946678115,-0.019061483207081564,0.0158929380759824,0.6205678846677164,0.5907046251601337,0.006114989704102275,0.13485714285714287,0.09885714285714285,0.5954679782872213,0.5810072297089299,0.6205678846677164,0.5936033163472969,0.5742207235912529,0.59821327373202,-0.003673180886540694,0.0073612729954805065,0.472,0.6508204277745301,0.00543645764556619,0.005436457645566208,0.164,0.6386010792092777,0.0008086414219815842,0.0008086414219816025,0.012,0.48091445241617137,-0.0007650028700004192,0.0007650028700004396,0.0,0.5715498934474303,-0.021578094606920034,0.021578094606920048,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6391586726020494,0.006855458388767071,0.006855458388767091,0.296,0.9855390213871483,0.01945820965618094,0.9990062096294156,0.0020214916669525403,0.9993091966372859,0.002180128629608443,0.9691311354689988,0.017226411866394724,0.5916827217550559
public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced_logit_anchorblend_w0p8,0.5930616732987072,0.5742207235912529,-0.0027680777946678115,-0.019061483207081564,0.0158929380759824,0.6205678846677164,0.5907046251601337,0.006114989704102275,0.13485714285714287,0.09885714285714285,0.5954679782872213,0.5810072297089299,0.6205678846677164,0.5936033163472969,0.5742207235912529,0.59821327373202,-0.003673180886540694,0.0073612729954805065,0.472,0.6508204277745301,0.00543645764556619,0.005436457645566208,0.164,0.6386010792092777,0.0008086414219815842,0.0008086414219816025,0.012,0.48091445241617137,-0.0007650028700004192,0.0007650028700004396,0.0,0.5715498934474303,-0.021578094606920034,0.021578094606920048,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6391586726020494,0.006855458388767071,0.006855458388767091,0.296,0.9855390213871483,0.01945820965618094,0.9990062096294156,0.0020214916669525403,0.9993091966372859,0.002180128629608443,0.9691311354689988,0.017226411866394724,0.5916827217550559
guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__balanced_Q2_only_4,0.5919076571784555,0.5743426877515448,-0.003922093914919489,-0.018939519046789588,0.015204965038902975,0.6187283753029168,0.5907514362141227,0.006346143024333646,0.18285714285714286,0.1702857142857143,0.5939205487881114,0.5807813124925575,0.6187283753029168,0.5914029524513592,0.5743426877515448,0.59821327373202,-0.0036731808865406866,0.007361272995480503,0.472,0.6509256966337693,0.0016574322561386046,0.0066060370502962484,0.5,0.6386010792092777,0.0008086414219815842,0.0008086414219816025,0.012,0.4811368609348556,-0.001213496706889971,0.001213496706889993,0.0,0.5715498934474303,-0.021578094606920034,0.021578094606920048,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6391586726020494,0.006855458388767071,0.006855458388767091,0.296,0.9855365101734591,0.01925113098830534,0.9995507987605661,0.0018341465275038711,0.9990947810236289,0.00225283406543044,0.9690556565784542,0.01745756518662609,0.5917020687567979
guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__balanced_Q2_only_5,0.5919076571784555,0.5743426877515448,-0.003922093914919489,-0.018939519046789588,0.015204965038902975,0.6187283753029168,0.5907514362141227,0.006346143024333646,0.18285714285714286,0.1702857142857143,0.5939205487881114,0.5807813124925575,0.6187283753029168,0.5914029524513592,0.5743426877515448,0.59821327373202,-0.0036731808865406866,0.007361272995480503,0.472,0.6509256966337693,0.0016574322561386046,0.0066060370502962484,0.5,0.6386010792092777,0.0008086414219815842,0.0008086414219816025,0.012,0.4811368609348556,-0.001213496706889971,0.001213496706889993,0.0,0.5715498934474303,-0.021578094606920034,0.021578094606920048,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6391586726020494,0.006855458388767071,0.006855458388767091,0.296,0.9855365101734591,0.01925113098830534,0.9995507987605661,0.0018341465275038711,0.9990947810236289,0.00225283406543044,0.9690556565784542,0.01745756518662609,0.5917020687567979
guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__balanced_Q2_only_6,0.5919076571784555,0.5743426877515448,-0.003922093914919489,-0.018939519046789588,0.015204965038902975,0.6187283753029168,0.5907514362141227,0.006346143024333646,0.18285714285714286,0.1702857142857143,0.5939205487881114,0.5807813124925575,0.6187283753029168,0.5914029524513592,0.5743426877515448,0.59821327373202,-0.0036731808865406866,0.007361272995480503,0.472,0.6509256966337693,0.0016574322561386046,0.0066060370502962484,0.5,0.6386010792092777,0.0008086414219815842,0.0008086414219816025,0.012,0.4811368609348556,-0.001213496706889971,0.001213496706889993,0.0,0.5715498934474303,-0.021578094606920034,0.021578094606920048,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6391586726020494,0.006855458388767071,0.006855458388767091,0.296,0.9855365101734591,0.01925113098830534,0.9995507987605661,0.0018341465275038711,0.9990947810236289,0.00225283406543044,0.9690556565784542,0.01745756518662609,0.5917020687567979
guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__balanced_Q2_only_7,0.5919076571784555,0.5743426877515448,-0.003922093914919489,-0.018939519046789588,0.015204965038902975,0.6187283753029168,0.5907514362141227,0.006346143024333646,0.18285714285714286,0.1702857142857143,0.5939205487881114,0.5807813124925575,0.6187283753029168,0.5914029524513592,0.5743426877515448,0.59821327373202,-0.0036731808865406866,0.007361272995480503,0.472,0.6509256966337693,0.0016574322561386046,0.0066060370502962484,0.5,0.6386010792092777,0.0008086414219815842,0.0008086414219816025,0.012,0.4811368609348556,-0.001213496706889971,0.001213496706889993,0.0,0.5715498934474303,-0.021578094606920034,0.021578094606920048,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6391586726020494,0.006855458388767071,0.006855458388767091,0.296,0.9855365101734591,0.01925113098830534,0.9995507987605661,0.0018341465275038711,0.9990947810236289,0.00225283406543044,0.9690556565784542,0.01745756518662609,0.5917020687567979
guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__q2_force_Q2_only_4,0.5919076571784555,0.5743426877515448,-0.003922093914919489,-0.018939519046789588,0.015204965038902975,0.6187283753029168,0.5907514362141227,0.006346143024333646,0.18285714285714286,0.1702857142857143,0.5939205487881114,0.5807813124925575,0.6187283753029168,0.5914029524513592,0.5743426877515448,0.59821327373202,-0.0036731808865406866,0.007361272995480503,0.472,0.6509256966337693,0.0016574322561386046,0.0066060370502962484,0.5,0.6386010792092777,0.0008086414219815842,0.0008086414219816025,0.012,0.4811368609348556,-0.001213496706889971,0.001213496706889993,0.0,0.5715498934474303,-0.021578094606920034,0.021578094606920048,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6391586726020494,0.006855458388767071,0.006855458388767091,0.296,0.9855365101734591,0.01925113098830534,0.9995507987605661,0.0018341465275038711,0.9990947810236289,0.00225283406543044,0.9690556565784542,0.01745756518662609,0.5917020687567979
guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__q2_force_Q2_only_5,0.5919076571784555,0.5743426877515448,-0.003922093914919489,-0.018939519046789588,0.015204965038902975,0.6187283753029168,0.5907514362141227,0.006346143024333646,0.18285714285714286,0.1702857142857143,0.5939205487881114,0.5807813124925575,0.6187283753029168,0.5914029524513592,0.5743426877515448,0.59821327373202,-0.0036731808865406866,0.007361272995480503,0.472,0.6509256966337693,0.0016574322561386046,0.0066060370502962484,0.5,0.6386010792092777,0.0008086414219815842,0.0008086414219816025,0.012,0.4811368609348556,-0.001213496706889971,0.001213496706889993,0.0,0.5715498934474303,-0.021578094606920034,0.021578094606920048,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6391586726020494,0.006855458388767071,0.006855458388767091,0.296,0.9855365101734591,0.01925113098830534,0.9995507987605661,0.0018341465275038711,0.9990947810236289,0.00225283406543044,0.9690556565784542,0.01745756518662609,0.5917020687567979
