candidate,target,mode,success,sources,full_logloss,last_logloss,pseudo_public_logloss
pseudo_simplex_prob_cv0p08_l20p01,S2,prob,True,"{""anchor"": 0.6484348099217184, ""pattern_safe_candidates_20260622/s2down_only_noq1"": 0.02870763080297999, ""pattern_safe_candidates_20260622/s2down_s4up_noq1"": 0.028707630802980545, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.023673467672894417, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.02367346767289381, ""direction_gated_ablation_20260622/core_q1up_s2tight_s4tight"": 0.023673467672893963, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.023673467672893963, ""direction_gated_ablation_20260622/core_plus_q2"": 0.023673467672894292, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.02870763080298082, ""direction_gated_ablation_20260622/core_plus_q3"": 0.023673467672894213, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.023673467672894234, ""direction_gated_ablation_20260622/core_plus_s1"": 0.023673467672894064, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.028707620940398856, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.02367346767289463, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.023673467672893845}",0.5571350975368781,0.6079359852105384,0.5602694820986498
pseudo_simplex_prob_cv0p08_l20p01,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5556745769394565
pseudo_simplex_prob_cv0p08_l20p01,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6390611395323958
pseudo_simplex_prob_cv0p08_l20p04,Q1,prob,True,"{""anchor"": 1.0}",0.5904248838716277,0.6185058715032128,0.5976545717384166
pseudo_simplex_prob_cv0p08_l20p04,Q2,prob,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6506293014214858
pseudo_simplex_prob_cv0p08_l20p04,Q3,prob,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6385580160551905
pseudo_simplex_prob_cv0p08_l20p04,S1,prob,True,"{""anchor"": 1.0}",0.492352153213852,0.4495444660169762,0.48080803568949
pseudo_simplex_prob_cv0p08_l20p04,S2,prob,True,"{""anchor"": 0.8760398879168496, ""pattern_safe_candidates_20260622/s2down_only_noq1"": 0.011696916054766712, ""pattern_safe_candidates_20260622/s2down_s4up_noq1"": 0.011696916054766589, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.007717229496407332, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.0077172441325725925, ""direction_gated_ablation_20260622/core_q1up_s2tight_s4tight"": 0.007717265826912386, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.007717244132572614, ""direction_gated_ablation_20260622/core_plus_q2"": 0.007717229496407301, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.011696916054766951, ""direction_gated_ablation_20260622/core_plus_q3"": 0.007717244132572612, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.007717229496407255, ""direction_gated_ablation_20260622/core_plus_s1"": 0.0077172658269122766, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.011696916054766145, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.007717229496407261, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.007717265826912327}",0.558926743244119,0.6171737737699462,0.562317738875394
pseudo_simplex_prob_cv0p08_l20p04,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5556745769394565
pseudo_simplex_prob_cv0p08_l20p04,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6390611395323958
