target,source,mode,alpha,full_logloss,last_logloss,full_delta_vs_base,last_delta_vs_base,fold_std,tail3_worst,fp_rate,fn_rate,pred_pos_rate,true_pos_rate,test_pos_rate,base_test_pos_rate,test_pos_delta,test_mean_delta,test_abs_delta_mean,fp_pressure,test_pos_inflation,full_regret,tail_regret,public_tail_score,private_full_score,balanced_score,fp_suppress_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss
Q2,raw_last,logit,0.3,0.6936008499804529,0.6197697197536132,0.0009347601117652982,0.0028191970777914355,0.06106043682275866,0.7840126254906257,0.33111111111111113,0.12444444444444444,0.7688888888888888,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.005017399028730553,0.00745104770919797,0.20666666666666667,0.0,0.0,0.008949745357672012,1.2467004673391626,1.0071014207662312,1.4739896687710734,1.5953374228098054,0.7255607079128747,0.6312566203957882,0.7840126254906257,0.7041123688047458,0.6197697197536132
Q2,raw_last,logit,0.35,0.693802569034837,0.6202833307020731,0.00113647916614934,0.003332808026251355,0.06137463432894386,0.7855364981489711,0.3288888888888889,0.12666666666666668,0.7644444444444445,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.00584496413341173,0.008683655524015958,0.2022222222222223,0.0,0.0,0.010473618016017427,1.2350337817141546,1.0012302120163468,1.4660616189528552,1.5801297725318615,0.7253948152200926,0.6311508541220343,0.7855364981489711,0.7034354499766711,0.6202833307020731
Q2,raw_last,logit,0.4,0.6940173135691172,0.6208093789068321,0.0013512237004296157,0.0038588562310103436,0.06169132554036491,0.7870694903665642,0.3288888888888889,0.12666666666666668,0.7644444444444445,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.006670025706437298,0.009913565025164595,0.2022222222222223,0.0,0.0,0.012006610233610493,1.2367122108774138,1.0020416026329773,1.467487243193846,1.5809372451802621,0.7252346815309758,0.6310740131377404,0.7870694903665642,0.702767569294366,0.6208093789068321
Q2,raw_last,logit,0.45,0.6942450455378725,0.6213478394807053,0.0015789556691848672,0.004397316804883533,0.06201045471961416,0.7886115664559715,0.3288888888888889,0.1288888888888889,0.7622222222222222,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.007492574439073306,0.011140754491437694,0.20000000000000007,0.0,0.0,0.013548686323017867,1.2317357082977365,0.9995355398804708,1.464266471762583,1.573759788342338,0.7250803014132859,0.6310259769566249,0.7886115664559715,0.7021087225356285,0.6213478394807053
Q2,raw_last,logit,0.5,0.6944857260391861,0.6218986867034034,0.0018196361704985176,0.004948164027581692,0.062331970791618944,0.7901626905948433,0.3288888888888889,0.1288888888888889,0.7622222222222222,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.008312601369269904,0.012365202576073448,0.20000000000000007,0.0,0.0,0.015099810461889684,1.233437560204742,1.0003786367441476,1.465732567106473,1.5745973486810647,0.7249316693455279,0.6310066220599683,0.7901626905948433,0.7014589052770992,0.6218986867034034
Q2,raw_last,logit,0.55,0.6947393153292973,0.6224618940319159,0.002073225460609729,0.005511371356094141,0.06265582718865939,0.7917228268323314,0.3288888888888889,0.13333333333333333,0.7577777777777778,0.5622222222222222,0.832,0.84,-0.008000000000000007,0.009130097878382619,0.01358688830581053,0.1955555555555556,0.0,0.0,0.01665994669937776,1.2218177189328472,0.9945708386142273,1.4578854572062985,1.5594498719519554,0.7247887797174005,0.6310158219523564,0.7917228268323314,0.7008181128945965,0.6224618940319159
Q2,raw_last,logit,0.6,0.6950057728376656,0.6230374341111702,0.0023396829689780185,0.006086911435348452,0.0629819816948277,0.7932919390954422,0.3288888888888889,0.13333333333333333,0.7577777777777778,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.009945055687827121,0.014805791079864484,0.1955555555555556,0.0,0.0,0.018229058962488498,1.2235428029321085,0.9954454233035335,1.4593917355979062,1.5603173030204074,0.724651626830246,0.6310534472192586,0.7932919390954422,0.7001863405634637,0.6230374341111702
Q2,raw_last,logit,0.65,0.6952850571824334,0.6236252787849567,0.002618967313745779,0.006674756109134927,0.06331039629027246,0.7948699911953174,0.3288888888888889,0.13333333333333333,0.7577777777777778,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.010757466855671112,0.016021890668827074,0.1955555555555556,0.0,0.0,0.01980711106236377,1.2252794301125982,0.9963356677322841,1.4609179947277124,1.5611995858794827,0.7245202048975102,0.6311193655863723,0.7948699911953174,0.6995635832589278,0.6236252787849567
Q2,raw_last,logit,0.7,0.6955771261862661,0.6242253991071057,0.002911036317578497,0.007274876431283994,0.06364103699554521,0.7964569468334439,0.3288888888888889,0.13333333333333333,0.7577777777777778,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.011567323773166374,0.01723516721349052,0.1955555555555556,0.0,0.0,0.021394066700490266,1.227027551188964,0.9972415146132878,1.4624641593086842,1.5620966636681015,0.7243945080452048,0.6312134419806554,0.7964569468334439,0.6989498357564683,0.6242253991071057
Q2,raw_last,logit,0.75,0.6958819368925537,0.6248377653529118,0.003215847023866125,0.007887242677090067,0.06397387371634128,0.7980527696077907,0.3288888888888889,0.13333333333333333,0.7577777777777778,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.012374619161224662,0.018445601223599218,0.1955555555555556,0.0,0.0,0.022989889474837044,1.2287871163585038,0.9981629058041853,1.464030153010089,1.5630084786896314,0.7242745303123748,0.6313355385929713,0.7980527696077907,0.6983450926321988,0.6248377653529118
Q2,raw_last,logit,0.8,0.6961994455819545,0.625462347030784,0.0035333557132668503,0.008511824354962227,0.06430888008890438,0.7996574230188703,0.3288888888888889,0.13555555555555557,0.7555555555555555,0.5622222222222222,0.832,0.84,-0.008000000000000007,0.013179346066840429,0.01965317357653111,0.19333333333333336,0.0,0.0,0.02459454288591667,1.22389140864607,0.9957664489933897,1.4609492318143344,1.5559349724308495,0.724160265651575,0.6314855149422641,0.7996574230188703,0.6977493482632591,0.625462347030784
Q2,raw_last,logit,0.9,0.6968723783205751,0.6267480309533945,0.00420628845188753,0.009797508277572753,0.06498531406607128,0.8028930753018468,0.32666666666666666,0.13777777777777778,0.7511111111111111,0.5622222222222222,0.832,0.84,-0.008000000000000007,0.014781068227326565,0.02205965865015653,0.18888888888888888,0.0,0.00020628845188752978,0.02783019516889318,1.2143196304897113,0.9910197513922293,1.4549185313286264,1.5418317580527325,0.7239488509267011,0.6318685319630675,0.8028930753018468,0.696584832307494,0.6267480309533945
Q2,raw_last,logit,1.0,0.6975955600411342,0.6280821920608508,0.004929470172446604,0.011131669385029075,0.06567019681798802,0.8061636099629422,0.32666666666666666,0.14,0.7488888888888889,0.5622222222222222,0.832,0.84,-0.008000000000000007,0.016372441013263746,0.02445447675172828,0.18666666666666676,0.0,0.0009294701724466038,0.03110072982998857,1.2119246822543475,0.9896676006856708,1.4538134645768204,1.5357865368382453,0.723760213779498,0.6323613182833439,0.8061636099629422,0.6954562389424455,0.6280821920608508
Q2,raw_last,prob,0.1,0.6929134274217444,0.6178484313840596,0.0002473375530568367,0.0008979087082379156,0.059780548503516016,0.7778877713106934,0.3377777777777778,0.11777777777777777,0.7822222222222223,0.5622222222222222,0.84,0.84,0.0,0.0016372441013263932,0.002445447675172843,0.22000000000000008,0.0,0.0,0.0028248911777397634,1.2801062508171006,1.0240433580235142,1.4965177667561116,1.6402925781459494,0.7262819891302976,0.6320313632572215,0.7778877713106934,0.706902843659489,0.6178484313840596
Q2,raw_last,prob,0.2,0.6932133736804439,0.6187921711029374,0.0005472838117562828,0.0018416484271156497,0.06035122939044863,0.7807713392559001,0.33555555555555555,0.12,0.7777777777777778,0.5622222222222222,0.84,0.84,0.0,0.0032744882026527733,0.004890895350345669,0.2155555555555556,0.0,0.0,0.005708459122946485,1.2699832781508054,1.0188227756315404,1.489802873953488,1.6257455022125582,0.7259095506803196,0.6316559577080307,0.7807713392559001,0.705480288921645,0.6187921711029374
Q2,raw_last,prob,0.3,0.6935665436299836,0.6197823906069871,0.000900453761295994,0.0028318679311654105,0.06094313297410628,0.7837151694029462,0.33111111111111113,0.12444444444444444,0.7688888888888888,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.0049117323039790965,0.007336343025518467,0.20666666666666667,0.0,0.0,0.008652289269992508,1.2465824912666248,1.0070052776849956,1.4738454878305844,1.5952632699162996,0.7255600295648322,0.6313799148340987,0.7837151694029462,0.7040959501744762,0.6197823906069871
Q2,raw_last,prob,0.35,0.6937632976096773,0.6202951479146036,0.0010972077409896475,0.003344625238781873,0.061246972692890755,0.7852102029072011,0.3288888888888889,0.12666666666666668,0.7644444444444445,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.005730354354642309,0.008559066863104895,0.2022222222222223,0.0,0.0,0.010147322774247458,1.2349032131447364,1.001123001439453,1.465901293615778,1.5800467346619926,0.7253938796221052,0.6312795517242779,0.7852102029072011,0.7034180299425334,0.6202951479146036
Q2,raw_last,prob,0.4,0.6939736182142632,0.6208197934290491,0.0013075283455755704,0.003869270753227405,0.06155604080658636,0.7867209380711334,0.3288888888888889,0.12666666666666668,0.7644444444444445,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.006548976405305498,0.009781790700691309,0.2022222222222223,0.0,0.0,0.011658057938179756,1.2365715118119616,1.0019252203259965,1.4673136782048886,1.580846738084285,0.7252334795634692,0.6312045270752427,0.7867209380711334,0.702749567937504,0.6208197934290491
Q2,raw_last,prob,0.45,0.6941976014743185,0.6213564241359133,0.0015315116056309197,0.004405901460091566,0.061870319396864125,0.7882475998339683,0.3288888888888889,0.1288888888888889,0.7622222222222222,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.0073675984559687215,0.01100451453827775,0.20000000000000007,0.0,0.0,0.013184719701014647,1.231587517994774,0.9994120767650281,1.4640828359584128,1.5736634004601513,0.7250788368811361,0.6311550292181664,0.7882475998339683,0.7020905347685762,0.6213564241359133
Q2,raw_last,prob,0.5,0.6944353480339687,0.6219051408354316,0.0017692581652810624,0.004954618159609847,0.062189794426053775,0.7897904197719279,0.3288888888888889,0.1288888888888889,0.7622222222222222,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.008186220506631875,0.01222723837586414,0.20000000000000007,0.0,0.0,0.014727539638974219,1.2332847005631762,1.0002503860165337,1.4655423026091832,1.574496847633776,0.7249299593791791,0.6311312577992813,0.7897904197719279,0.7014409022372301,0.6219051408354316
Q2,raw_last,prob,0.55,0.6946869632968019,0.6224660482567718,0.0020208734281143004,0.005515525580950031,0.06251445580994519,0.7913496363724112,0.3288888888888889,0.13333333333333333,0.7577777777777778,0.5622222222222222,0.832,0.84,-0.008000000000000007,0.009004842557295065,0.013449962213450559,0.1955555555555556,0.0,0.0,0.016286756239457523,1.221663200019445,0.994440303048423,1.45769228885931,1.559347211191039,0.7247868551757339,0.6311334241393007,0.7913496363724112,0.7008006433251867,0.6224660482567718
Q2,raw_last,prob,0.6,0.694952557581775,0.6230392551792517,0.002286467713087381,0.0060887325034300055,0.06284429749528789,0.7929254953235069,0.3288888888888889,0.13333333333333333,0.7577777777777778,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.00982346460795825,0.014672686051036969,0.1955555555555556,0.0,0.0,0.01786261519055321,1.2233898286627791,0.9953153227514199,1.4591996806606593,1.5602146286457268,0.7246495327052662,0.6311617516200968,0.7929254953235069,0.7001697321831284,0.6230392551792517
Q2,raw_last,prob,0.65,0.6952322462897547,0.6236248745608913,0.002566156421067056,0.006674351885069596,0.06317931754246135,0.7945182498199153,0.3288888888888889,0.13333333333333333,0.7577777777777778,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.010642086658621437,0.01589540988862338,0.1955555555555556,0.0,0.0,0.0194553696869616,1.22513140409707,0.9962089468346932,1.4607313728466158,1.5610992436382114,0.7245180007209182,0.6312164761004199,0.7945182498199153,0.6995481441201734,0.6236248745608913
Q2,raw_last,prob,0.7,0.6955261500814036,0.6242230236747403,0.002860060212716009,0.0072725009989185185,0.06351951821381767,0.7961281608864613,0.3288888888888889,0.13333333333333333,0.7577777777777778,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.011460708709284619,0.017118133726209787,0.1955555555555556,0.0,0.0,0.021065280753507665,1.2268880827490907,0.997121350736494,1.4622876027829839,1.5620012061474176,0.7243922682969245,0.6312978463626403,0.7961281608864613,0.6989358555940881,0.6242230236747403
Q2,raw_last,prob,0.75,0.6958343950671895,0.6248338242534521,0.003168305198501864,0.007883301577630397,0.06386490606823343,0.7977554977204652,0.3288888888888889,0.13333333333333333,0.7577777777777778,0.5622222222222222,0.836,0.84,-0.0040000000000000036,0.012279330759947806,0.018340857563796203,0.1955555555555556,0.0,0.0,0.02269261758751151,1.2286600267310928,0.9980527172174993,1.4638686173726554,1.562920672716976,0.7242723448311035,0.6314061245926715,0.7977554977204652,0.6983328442022297,0.6248338242534521
Q2,raw_last,prob,0.8,0.6961571130103592,0.6254574026426222,0.003491023141671601,0.00850687996680044,0.06421549206244605,0.7994005380543666,0.3288888888888889,0.13555555555555557,0.7555555555555555,0.5622222222222222,0.832,0.84,-0.008000000000000007,0.013097952810610998,0.019563581401382618,0.19333333333333336,0.0,0.0,0.02433765792141296,1.2237807373818712,0.9956699033046346,1.4608080067487754,1.5558578066965334,0.7241582400474291,0.6315415868954682,0.7994005380543666,0.6977390886731998,0.6254574026426222
Q2,raw_last,prob,0.9,0.6968465244019274,0.6267434222853056,0.004180434533239796,0.009792899609483818,0.06493232494699712,0.8027448851569635,0.32666666666666666,0.13777777777777778,0.7511111111111111,0.5622222222222222,0.832,0.84,-0.008000000000000007,0.014735196911937372,0.022009029076555452,0.18888888888888888,0.0,0.00018043453323979622,0.02768200502400986,1.2142315525929062,0.9909625355291776,1.4548261409552257,1.5417857658769623,0.72394752706914,0.6318952410976555,0.8027448851569635,0.6965792657291052,0.6267434222853056
Q2,raw_last,prob,1.0,0.6975955600411342,0.6280821920608508,0.004929470172446604,0.011131669385029075,0.06567019681798802,0.8061636099629422,0.32666666666666666,0.14,0.7488888888888889,0.5622222222222222,0.832,0.84,-0.008000000000000007,0.016372441013263746,0.024454476751728276,0.18666666666666676,0.0,0.0009294701724466038,0.03110072982998857,1.2119246822543475,0.9896676006856708,1.4538134645768204,1.5357865368382453,0.723760213779498,0.6323613182833439,0.8061636099629422,0.6954562389424455,0.6280821920608508
Q3,base,prob,0.0,0.6654827078919677,0.6224188673133506,0.0,0.0,0.03820172192588974,0.7064227289790792,0.3511111111111111,0.051111111111111114,0.9,0.6,0.916,0.916,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.4024188673133509,1.0554827078919677,1.5538130849143106,1.7570874247203054,0.6992055504233332,0.6800816300404351,0.7064227289790792,0.6163127368757737,0.6224188673133506
Q3,raw_full,logit,0.1,0.6624696127174967,0.619895000741396,-0.0030130951744710144,-0.0025238665719545805,0.03760178639949103,0.6991913911783807,0.3511111111111111,0.051111111111111114,0.9,0.6,0.916,0.916,0.0,-0.001460740694847849,0.004786283708106232,0.30000000000000004,0.0,0.0,0.0,1.4024795939437735,1.053331143784956,1.5511349252601827,1.7547356595040347,0.6977590801502828,0.6788435697356683,0.6991913911783807,0.6135113272080734,0.619895000741396
Q3,raw_full,logit,0.2,0.6597366332746949,0.6179396771555694,-0.005746074617272834,-0.004479190157781199,0.0370554412741958,0.6924346027941533,0.3488888888888889,0.051111111111111114,0.8977777777777778,0.6,0.916,0.916,0.0,-0.0029592707084576224,0.009596519220683938,0.2977777777777778,0.0,0.0,0.0,1.397344019756961,1.0485751178455291,1.5450137581852597,1.7458792794198388,0.6963958846129346,0.6777169613614227,0.6924346027941533,0.6109067565646765,0.6179396771555694
Q3,raw_full,logit,0.3,0.6572867325742363,0.6165600496161239,-0.008195975317731419,-0.005858817697226737,0.03654686926909946,0.6861569176008122,0.34444444444444444,0.05555555555555555,0.8888888888888888,0.6,0.912,0.916,-0.0040000000000000036,-0.004494626893101979,0.014428522339025007,0.28888888888888886,0.0,0.0,0.0,1.3754625627903085,1.0354394221508163,1.527366805682931,1.7166557793431374,0.6951175711131112,0.6767043827631554,0.6861569176008122,0.6084983363183697,0.6165600496161239
Q3,raw_full,logit,0.35,0.6561687365966459,0.6160879834160906,-0.009313971295321855,-0.006330883897259998,0.0363024357389621,0.6831989519509384,0.3377777777777778,0.05555555555555555,0.8822222222222222,0.6,0.904,0.916,-0.01200000000000001,-0.0052757799475706664,0.016851978475826323,0.28222222222222226,0.0,0.0,0.0,1.3589658295708147,1.0260909816111836,1.5147282841712377,1.6952740999724754,0.6945107330636417,0.6762416387954718,0.6831989519509384,0.6073674322528182,0.6160879834160906
Q3,raw_full,logit,0.4,0.6551224077579175,0.6157618890520208,-0.010360300134050204,-0.006656978261329827,0.036062604608615816,0.6803621158553564,0.33555555555555555,0.057777777777777775,0.8777777777777778,0.6,0.9,0.916,-0.016000000000000014,-0.006065722520933864,0.01928001537253941,0.2777777777777778,0.0,0.0,0.0,1.3483953195754146,1.019703921636086,1.5062878078261988,1.6809351508381751,0.6939256934352419,0.675808331120562,0.6803621158553564,0.6062852496489077,0.6157618890520208
Q3,raw_full,logit,0.45,0.654147977874742,0.6155822479133636,-0.011334730017225736,-0.006836619399987032,0.03582613163448614,0.6776467509896533,0.32666666666666666,0.057777777777777775,0.8688888888888889,0.6,0.9,0.916,-0.016000000000000014,-0.006864299975062725,0.02171233464212238,0.26888888888888896,0.0,0.0,0.0,1.326418019731221,1.0076117536658797,1.489912432476034,1.6528392035397896,0.6933626363525014,0.6754047553711339,0.6776467509896533,0.6052516669411829,0.6155822479133636
Q3,raw_full,logit,0.5,0.6532456442147404,0.6155494380120863,-0.012237063677227322,-0.006869429301264329,0.035591969359781685,0.6750531434142665,0.3244444444444444,0.05555555555555555,0.8688888888888889,0.6,0.908,0.916,-0.008000000000000007,-0.007671350406076259,0.024148632821526305,0.26888888888888896,0.0,0.0,0.0,1.3277008108468218,1.007147953678171,1.4898691207149153,1.6525864679129076,0.6928217412656023,0.6750311991201976,0.6750531434142665,0.6042665549997828,0.6155494380120863
Q3,raw_full,logit,0.55,0.6524155684137272,0.615663730887857,-0.013067139478240564,-0.006755136425493635,0.035359276302992716,0.6725815220579194,0.32666666666666666,0.057777777777777775,0.8688888888888889,0.6,0.912,0.916,-0.0040000000000000036,-0.008486704809212639,0.026588601605505028,0.26888888888888896,0.0,0.0,0.0,1.329132686865941,1.0067570722582737,1.4899802947578082,1.6524437569025114,0.6923031826165655,0.6746879411099139,0.6725815220579194,0.6033297772531481,0.615663730887857
Q3,raw_full,logit,0.6,0.6516578755293686,0.6159252890731611,-0.013824832362599127,-0.006493578240189479,0.03512742511889522,0.6702320573475288,0.3288888888888889,0.057777777777777775,0.8711111111111111,0.6,0.908,0.916,-0.008000000000000007,-0.009310187262314383,0.029031928095710632,0.2711111111111111,0.0,0.0,0.0,1.3364914191337336,1.009328067031041,1.4942905008562852,1.6593444850501675,0.6918071295078986,0.6743752504843,0.6702320573475288,0.6024411898142084,0.6159252890731611
Q3,raw_full,logit,0.65,0.6509726532431046,0.6163341641601122,-0.014510054648863124,-0.006084703153238391,0.03489600982694615,0.6680048599981467,0.32666666666666666,0.06222222222222222,0.8644444444444445,0.6,0.9,0.916,-0.016000000000000014,-0.010141615127461378,0.03147829506456095,0.2644444444444445,0.0,0.0,0.0,1.3208879990505307,1.0004165241325034,1.482577518643297,1.638622000617231,0.6913337453751102,0.6740933860310672,0.6680048599981467,0.601600641609758,0.6163341641601122
Q3,raw_full,logit,0.7,0.6503599512201297,0.6168902955007006,-0.015122756671838045,-0.005528571812649985,0.03466485218378119,0.6658999799754518,0.3244444444444444,0.06444444444444444,0.86,0.6,0.9,0.916,-0.016000000000000014,-0.010980799270184484,0.03392738123327269,0.26,0.0,0.0,0.0,1.311211081366668,0.9944668798421189,1.4750634709894934,1.6249429180282884,0.6908831876645937,0.6738425954380678,0.6658999799754518,0.6008079745127303,0.6168902955007006
Q3,raw_full,logit,0.75,0.6498197806349738,0.6175935095613152,-0.01566292725699392,-0.0048253577520354085,0.03443400725038141,0.6639174056420271,0.32222222222222224,0.06444444444444444,0.8577777777777778,0.6,0.892,0.916,-0.02400000000000002,-0.011827544295593448,0.036378861563363986,0.2577777777777778,0.0,0.0,0.0,1.3074603170277541,0.9914790868274904,1.4717481566120636,1.6183071173140775,0.6904556075184031,0.673623114569943,0.6639174056420271,0.6000630234770882,0.6175935095613152
Q3,raw_full,logit,0.8,0.6493521138677808,0.6184435199409555,-0.01613059402418693,-0.003975347372395133,0.03420376817060364,0.6620570630972042,0.31777777777777777,0.07111111111111111,0.8466666666666667,0.6,0.888,0.916,-0.028000000000000025,-0.012681648800658207,0.038832407560844065,0.2466666666666667,0.0,0.0,0.0,1.2807463533571448,0.9770086138953995,1.4524090498905435,1.5840477438944476,0.6900511494674624,0.6734351667706358,0.6620570630972042,0.5993656166750482,0.6184435199409555
Q3,raw_full,logit,0.9,0.6486339867267871,0.620582224443244,-0.016848721165180658,-0.0018366428701066528,0.03374749346564257,0.6587024639116976,0.30444444444444446,0.06888888888888889,0.8355555555555556,0.6,0.888,0.916,-0.028000000000000025,-0.014411102216811284,0.04374436721142913,0.23555555555555563,0.0,0.0,0.0,1.2566486271818602,0.9627301950470666,1.434413293477797,1.5505238553180176,0.68931214294999,0.673154697191879,0.6587024639116976,0.5981127153894397,0.620582224443244
Q3,raw_full,logit,1.0,0.6482045723086983,0.6233019022864791,-0.017278135583269405,0.0008830349731284715,0.03330326228346515,0.6558343337611056,0.3,0.07777777777777778,0.8222222222222222,0.6,0.868,0.916,-0.04800000000000004,-0.016167438650883943,0.04866057539544535,0.2222222222222222,0.0,0.0,0.0,1.2273563907777973,0.9460289717633931,1.4129828701530665,1.5105017365704216,0.6886671811574493,0.6730026987009182,0.6558343337611056,0.5970477657345605,0.6233019022864791
Q3,raw_full,prob,0.1,0.6623263291565523,0.6199469589026746,-0.0031563787354154105,-0.002471908410676016,0.03746751526112277,0.6988398641626767,0.3511111111111111,0.051111111111111114,0.9,0.6,0.916,0.916,0.0,-0.0016167438650883763,0.004866057539544534,0.30000000000000004,0.0,0.0,0.0,1.4025746299740287,1.0532022195136703,1.5510489372672593,1.7546269044178981,0.6976391917221397,0.6785411154269992,0.6988398641626767,0.6135218005488511,0.6199469589026746
Q3,raw_full,prob,0.2,0.6595198627099961,0.6180603572945687,-0.005962845181971654,-0.004358510018781958,0.0368410113097187,0.6918970004894288,0.3488888888888889,0.051111111111111114,0.8977777777777778,0.6,0.916,0.916,0.0,-0.0032334877301767612,0.009732115079089066,0.2977777777777778,0.0,0.0,0.0,1.3975379216594992,1.0483827545353432,1.5449121762060363,1.745729289771659,0.6962059415291395,0.6772339145503438,0.6918970004894288,0.6109233091982488,0.6180603572945687
Q3,raw_full,prob,0.3,0.65704507621038,0.616743677882413,-0.008437631681587732,-0.005675189430937588,0.03629568532454668,0.6855533124363551,0.34444444444444444,0.05555555555555555,0.8888888888888888,0.6,0.912,0.916,-0.0040000000000000036,-0.004850231595265208,0.014598172618633613,0.28888888888888886,0.0,0.0,0.0,1.3757378022075863,1.0352283028372895,1.527287218966193,1.7165058356213478,0.6948963321872115,0.676135154635047,0.6855533124363551,0.6085157093482666,0.616743677882413
Q3,raw_full,prob,0.35,0.6559274990662441,0.6162957592829896,-0.009555208825723582,-0.00612310803036098,0.03604627841532132,0.6825955375473935,0.3377777777777778,0.05555555555555555,0.8822222222222222,0.6,0.904,0.916,-0.01200000000000001,-0.005658603527809383,0.01703120138840587,0.28222222222222226,0.0,0.0,0.0,1.3592703858105066,1.025882004205046,1.514665843616159,1.6951331965951946,0.694285388208036,0.6756576062883362,0.6825955375473935,0.6073832273031107,0.6162957592829896
Q3,raw_full,prob,0.4,0.6548878104843247,0.6159870093161979,-0.010594897407643078,-0.0064318579971527345,0.03580901323035168,0.6797756434472213,0.33555555555555555,0.057777777777777775,0.8777777777777778,0.6,0.9,0.916,-0.016000000000000014,-0.006466975460353577,0.019464230158178147,0.2777777777777778,0.0,0.0,0.0,1.3487199158238363,1.0195024830239077,1.5062433440207332,1.680806571622749,0.6937025200099223,0.6752250807991139,0.6797756434472213,0.6062982477917779,0.6159870093161979
Q3,raw_full,prob,0.45,0.6539247674130608,0.6158169859403254,-0.011557940478906903,-0.006601881373025198,0.03558164658064964,0.6770904649767221,0.32666666666666666,0.057777777777777775,0.8688888888888889,0.6,0.9,0.916,-0.016000000000000014,-0.007275347392897741,0.021897258927950403,0.26888888888888896,0.0,0.0,0.0,1.3267526168725299,1.0074218295756474,1.4898849006720798,1.6527246071420223,0.693146945333687,0.6748356912319224,0.6770904649767221,0.6052608011449775,0.6158169859403254
Q3,raw_full,prob,0.5,0.6530373102310553,0.6157855576163195,-0.01244539766091246,-0.006633309697031131,0.03536214993240138,0.6745371697313973,0.3244444444444444,0.05555555555555555,0.8688888888888889,0.6,0.908,0.916,-0.008000000000000007,-0.008083719325441973,0.024330287697722677,0.26888888888888896,0.0,0.0,0.0,1.3280350240842012,1.0069723175722012,1.489856048268989,1.6524862106468539,0.6926179461202019,0.6744877284013822,0.6745371697313973,0.6042709681788994,0.6157855576163195
Q3,raw_full,prob,0.55,0.6522245528780396,0.6158929047635062,-0.01325815501392813,-0.0065259625498443885,0.03514870436452907,0.6721132343007092,0.32666666666666666,0.057777777777777775,0.8688888888888889,0.6,0.912,0.916,-0.0040000000000000036,-0.00889209125798617,0.026763316467494944,0.26888888888888896,0.0,0.0,0.0,1.329456206767065,1.0065975053977445,1.489978222204044,1.6523572078484732,0.6921148623142888,0.6741796393547302,0.6721132343007092,0.6033288809958182,0.6158929047635062
Q3,raw_full,prob,0.6,0.651485775237737,0.6161395247968667,-0.013996932654230743,-0.006279342516483877,0.034939697249322325,0.6698164240243446,0.3288888888888889,0.057777777777777775,0.8711111111111111,0.6,0.908,0.916,-0.008000000000000007,-0.009700463190530369,0.029196345237267215,0.2711111111111111,0.0,0.0,0.0,1.3367944401138798,1.0091855618248895,1.4942954203836518,1.6592703363176826,0.6916370864710123,0.6739100091288459,0.6698164240243446,0.6024347240619172,0.6161395247968667
Q3,raw_full,prob,0.65,0.6508204175882641,0.6165262409568619,-0.014662290303703585,-0.005892626356488684,0.034733720880407354,0.6676447758390843,0.32666666666666666,0.06222222222222222,0.8644444444444445,0.6,0.9,0.916,-0.016000000000000014,-0.010508835123074562,0.031629374007039475,0.2644444444444445,0.0,0.0,0.0,1.321161658476219,1.000291482687309,1.4825853136459612,1.6385585754760472,0.6911840590436764,0.673677545196769,0.6676447758390843,0.6015887355768235,0.6165262409568619
Q3,raw_full,prob,0.7,0.6502280770045796,0.6170542152681461,-0.015254630887388099,-0.005364652045204532,0.03452957332482912,0.6655965838708883,0.3244444444444444,0.06444444444444444,0.86,0.6,0.9,0.916,-0.016000000000000014,-0.011317207055618757,0.034062402776811745,0.26,0.0,0.0,0.0,1.3114479127676244,0.9943593095044059,1.4750703604017121,1.6248884795713554,0.6907552642539148,0.67348106413794,0.6655965838708883,0.6007912091533605,0.6170542152681461
Q3,raw_full,prob,0.75,0.6497085056618842,0.6177249661120486,-0.015774202230083523,-0.004693901201301975,0.03432626183654498,0.6636703874943729,0.32222222222222224,0.06444444444444444,0.8577777777777778,0.6,0.892,0.916,-0.02400000000000002,-0.012125578988162961,0.036495431546584016,0.2577777777777778,0.0,0.0,0.0,1.307654721369426,0.9913887944513805,1.4717511479358367,1.6182601803741408,0.6903502264612597,0.673319480158536,0.6636703874943729,0.600042495830467,0.6177249661120486
