target,fold,model,param_profile,weight_profile,top_k,features,weight_min,weight_max,weight_std,delta_std_val
Q1,1,hist_gb,smooth,recent_resid,160,160,0.12853003809724428,3.498493446423684,0.6871302208823948,0.04572949430473804
Q1,2,hist_gb,smooth,recent_resid,160,160,0.14354961704544592,3.7542717752709645,0.7595402688126621,0.10143976550919143
Q1,3,hist_gb,smooth,recent_resid,160,160,0.15922850470520497,4.262440537323417,0.8412991435760283,0.14320076784415425
Q1,4,hist_gb,smooth,recent_resid,160,160,0.19571833989356893,3.0292044626170114,0.6004558495338105,0.10710575970183017
Q1,0,hist_gb,mid,uniform,160,160,1.0,1.0,0.0,0.062147758397135204
Q1,1,hist_gb,mid,uniform,160,160,1.0,1.0,0.0,0.11360724425047075
Q1,2,hist_gb,mid,uniform,160,160,1.0,1.0,0.0,0.0928664832010536
Q1,3,hist_gb,mid,uniform,160,160,1.0,1.0,0.0,0.12613209537905146
Q1,4,hist_gb,mid,uniform,160,160,1.0,1.0,0.0,0.04935212170363183
Q1,0,hist_gb,mid,subject_class,160,160,0.7803439410884278,1.381378822297987,0.18248271417243525,0.05969214805351587
Q1,1,hist_gb,mid,subject_class,160,160,0.7682190851982007,1.4022334198570934,0.19051796440174487,0.031051985879288486
Q1,2,hist_gb,mid,subject_class,160,160,0.8044444444444444,1.3407407407407406,0.1741295101959639,0.11136646766873937
Q1,3,hist_gb,mid,subject_class,160,160,0.772075309860778,1.3967627532667717,0.18590042838559823,0.117031488522408
Q1,4,hist_gb,mid,subject_class,160,160,0.7614693779023995,1.4101022679023945,0.18884372884815226,0.028848211010519265
Q1,0,hist_gb,mid,recent_class,160,160,0.4095449895186069,2.3105241127612466,0.4016963569407968,0.02088302081889187
Q1,1,hist_gb,mid,recent_class,160,160,0.30125428729861015,2.464651984031339,0.4786016867663399,0.026480270214278158
Q1,2,hist_gb,mid,recent_class,160,160,0.3360141706095371,2.5101142517700215,0.5235912657430967,0.04812029710771489
Q1,3,hist_gb,mid,recent_class,160,160,0.36034721446352846,2.8599931089311905,0.5491656072572014,0.14500440165404452
Q1,4,hist_gb,mid,recent_class,160,160,0.38940514838796436,2.413617042531497,0.4181697105114215,0.031363050582215966
Q1,0,hist_gb,mid,recent_resid,160,160,0.20252040756744824,3.295445890188341,0.5933096697406969,0.016701471420935404
Q1,1,hist_gb,mid,recent_resid,160,160,0.12853003809724428,3.498493446423684,0.6871302208823948,0.03117714193233542
Q1,2,hist_gb,mid,recent_resid,160,160,0.14354961704544592,3.7542717752709645,0.7595402688126621,0.14096804970962623
Q1,3,hist_gb,mid,recent_resid,160,160,0.15922850470520497,4.262440537323417,0.8412991435760283,0.1412067650177529
Q1,4,hist_gb,mid,recent_resid,160,160,0.19571833989356893,3.0292044626170114,0.6004558495338105,0.1163866458347127
Q1,0,hist_gb,tiny,uniform,160,160,1.0,1.0,0.0,0.04320200941902863
Q1,1,hist_gb,tiny,uniform,160,160,1.0,1.0,0.0,0.09532039718885746
Q1,2,hist_gb,tiny,uniform,160,160,1.0,1.0,0.0,0.06979583693642646
Q1,3,hist_gb,tiny,uniform,160,160,1.0,1.0,0.0,0.10924298293803726
Q1,4,hist_gb,tiny,uniform,160,160,1.0,1.0,0.0,0.06817321742974067
Q1,0,hist_gb,tiny,subject_class,160,160,0.7803439410884278,1.381378822297987,0.18248271417243525,0.04238660466054226
Q1,1,hist_gb,tiny,subject_class,160,160,0.7682190851982007,1.4022334198570934,0.19051796440174487,0.040187513395333885
Q1,2,hist_gb,tiny,subject_class,160,160,0.8044444444444444,1.3407407407407406,0.1741295101959639,0.03706207407214218
