target,config_key,model,param_profile,weight_profile,top_k,shrink,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss
S4,ridge|logit_newton|bins_te|ridge0p3|subject_class|top120,ridge,ridge0p3,subject_class,120,0.03,0.6305714828611896,0.586273335476542,-0.0002275547434353875,-0.0023810491644481457,0.5926505613988503,0.6547265925587062,0.5965546814729845,0.6472699476311048,0.6646008359711354,0.586273335476542
S4,ridge|logit_newton|bins_te|ridge1|uniform|top120,ridge,ridge1,uniform,120,0.03,0.6308333122489259,0.5863312374279541,3.427464430094673e-05,-0.0023231472130360586,0.5927075897256838,0.6546225724862381,0.597271149684304,0.6478349674534,0.6646872438162313,0.5863312374279541
S4,ridge|logit_newton|bins_te|ridge1|recent_resid|top240,ridge,ridge1,recent_resid,240,0.03,0.6295045267451439,0.5865967269971131,-0.0012945108594810684,-0.002057657643877109,0.5927313697423943,0.6552991099746138,0.5951430175347363,0.6451523628860513,0.661884365531191,0.5865967269971131
S4,ridge|logit_newton|bins_te|ridge3|recent_class|top120,ridge,ridge3,recent_class,120,0.03,0.6311675206810312,0.5860992439678395,0.0003684830764062452,-0.0025551406731506576,0.5927600700345768,0.6554187609137851,0.597865051278515,0.6482148574506255,0.6647641665976726,0.5860992439678395
S4,ridge|logit_newton|bins_te|ridge3|recent_class|top240,ridge,ridge3,recent_class,240,0.03,0.6298589263805692,0.5866800131313833,-0.0009401112240557952,-0.001974371509606887,0.5927627192092523,0.6552823512639836,0.5957330787362557,0.6461407844523397,0.6620306943758786,0.5866800131313833
S4,ridge|logit_newton|bins_te|ridge3|recent_resid|top240,ridge,ridge3,recent_resid,240,0.03,0.6298674072777644,0.5867366397994629,-0.0009316303268606108,-0.0019177448415272913,0.5928088758628282,0.6556803769440441,0.5954656379519961,0.6460666052779133,0.6619433930139279,0.5867366397994629
S4,ridge|logit_newton|bins_te|ridge1|subject_class|top120,ridge,ridge1,subject_class,120,0.03,0.6307394256825248,0.5864827246108372,-5.961192210013344e-05,-0.002171660030153011,0.5928352035265849,0.6545738457299449,0.597218473692365,0.647414102509919,0.6645920054284858,0.5864827246108372
S4,ridge|logit_newton|bins_te|ridge10|recent_class|top240,ridge,ridge10,recent_class,240,0.03,0.6304167775461628,0.5869491390954066,-0.0003822600584622027,-0.0017052455455836002,0.592950382743126,0.6560924122251265,0.5958715650521739,0.6475037218960257,0.6622357578536112,0.5869491390954066
S4,ridge|logit_newton|bins_te|ridge1|subject_class|top240,ridge,ridge1,subject_class,240,0.03,0.6296656477992266,0.5868475312359153,-0.0011333898053983438,-0.0018068534050749152,0.5929681331988476,0.6542841580310179,0.5954863964908892,0.6460102677906078,0.6623334142352539,0.5868475312359153
S4,ridge|logit_newton|bins_te|ridge3|recent_resid|top120,ridge,ridge3,recent_resid,120,0.03,0.6313058502564761,0.5862336465812532,0.0005068126518511518,-0.002420738059736971,0.5930101178051982,0.6555770509435399,0.5980422757242329,0.6483262013882537,0.6648725275087897,0.5862336465812532
S4,ridge|logit_newton|bins_te|ridge3|uniform|top120,ridge,ridge3,uniform,120,0.03,0.6311617691708321,0.5864816744669403,0.00036273156620714175,-0.0021727101740498522,0.5930732781461672,0.6549448246092991,0.5980969199613385,0.64832973553069,0.6645303188584457,0.5864816744669403
S4,ridge|logit_newton|bins_te|ridge1|uniform|top240,ridge,ridge1,uniform,240,0.03,0.6299118130812396,0.5869934663267482,-0.0008872245233854104,-0.001660918314241977,0.593120625118392,0.6543449761768391,0.5957693293256983,0.6464277224732733,0.6626642853373395,0.5869934663267482
S4,ridge|logit_newton|bins_te|ridge3|subject_class|top120,ridge,ridge3,subject_class,120,0.03,0.6310933040296921,0.5866357601158585,0.00029426642506713563,-0.0020186245251316848,0.5931597412714634,0.6549593750535393,0.598113153464925,0.6479751063220168,0.6643593434261713,0.5866357601158585
S4,ridge|logit_newton|bins_te|ridge3|subject_class|top240,ridge,ridge3,subject_class,240,0.03,0.630069882041851,0.5871488611788238,-0.0007291555627739754,-0.0015055234621663693,0.5931916248740172,0.6547030440062739,0.5963658411902766,0.6465786785327022,0.6621844975697139,0.5871488611788238
S4,ridge|logit_newton|bins_te|ridge10|recent_class|top120,ridge,ridge10,recent_class,120,0.03,0.631636994894303,0.5862444735541759,0.0008379572896780596,-0.0024099110868143203,0.59319657601393,0.6562554560181505,0.598624747059122,0.6490931359056499,0.6644675954563715,0.5862444735541759
S4,ridge|logit_newton|bins_te|ridge3|uniform|top240,ridge,ridge3,uniform,240,0.03,0.6303106183220292,0.5872058872543197,-0.0004884192825957978,-0.001448497386670522,0.5932845953670258,0.6547651275756333,0.5965395447968954,0.6469880597385758,0.6626872843417436,0.5872058872543197
S4,ridge|logit_newton|bins_te|ridge10|recent_resid|top240,ridge,ridge10,recent_resid,240,0.03,0.6305126029735639,0.5873300313338325,-0.00028643463106103884,-0.001324353307157633,0.5932889653397047,0.6564953436622101,0.5955437383322371,0.6476074303661981,0.6621607358940563,0.5873300313338325
S4,ridge|logit_newton|bins_te|ridge1|recent_class|top40,ridge,ridge1,recent_class,40,0.05,0.6312914795713543,0.5867278716885863,0.0004924419667293733,-0.0019265129524038693,0.5934268861202784,0.6578288861107673,0.5985726387728377,0.646164230630838,0.6635493418595031,0.5867278716885863
S4,ridge|logit_newton|bins_te|ridge1|recent_resid|top40,ridge,ridge1,recent_resid,40,0.05,0.631192646899896,0.5868867558996783,0.0003936092952709913,-0.0017676287413118663,0.593523855262228,0.6574774610435111,0.5985224047154991,0.645847146885994,0.6636359373546062,0.5868867558996783
S4,ridge|logit_newton|bins_te|ridge10|uniform|top120,ridge,ridge10,uniform,120,0.02,0.631312094385576,0.5871472084525189,0.0005130567809510378,-0.001507176188471293,0.5935428590283339,0.6561409784107456,0.5979360461733771,0.6490993570540287,0.6628199250933233,0.5871472084525189
S4,ridge|logit_newton|bins_te|ridge0p3|uniform|top40,ridge,ridge0p3,uniform,40,0.05,0.6311010565582915,0.5871186713923507,0.00030201895366654963,-0.0015357132486394365,0.5935806209953922,0.656610039544277,0.5986394790190046,0.6463465964682675,0.6632718851234954,0.5871186713923507
S4,ridge|logit_newton|bins_te|ridge10|recent_resid|top120,ridge,ridge10,recent_resid,120,0.02,0.631427747273405,0.587186056238522,0.0006287096687800364,-0.0014683284024681331,0.5936872889603957,0.656500202185091,0.5979062471964846,0.649178704834184,0.6629336018119332,0.587186056238522
S4,ridge|logit_newton|bins_te|ridge10|subject_class|top120,ridge,ridge10,subject_class,120,0.02,0.6312899555452555,0.5873503386789957,0.0004909179406304975,-0.0013040459619945155,0.5937069963364466,0.6561901827680431,0.5979353851163852,0.6488947438823888,0.6626678718400553,0.5873503386789957
S4,ridge|logit_newton|bins_te|ridge0p3|subject_class|top40,ridge,ridge0p3,subject_class,40,0.03,0.6307857873841143,0.5878574498583607,-1.3250220510685473e-05,-0.0007969347826294326,0.593761337319379,0.656801880221779,0.5971826914052933,0.6469588043838183,0.6616872830787258,0.5878574498583607
S4,ridge|logit_newton|bins_te|ridge10|uniform|top240,ridge,ridge10,uniform,240,0.01,0.6307858514376616,0.5882956527339499,-1.3186166963330415e-05,-0.00035873190704027724,0.5939532343495106,0.6563475055865929,0.5963014021149711,0.6487139355008117,0.6609366562340863,0.5882956527339499
S4,ridge|logit_newton|bins_te|ridge0p3|uniform|top80,ridge,ridge0p3,uniform,80,0.01,0.630784846827415,0.5882629545282028,-1.419077720998807e-05,-0.00039143011278741646,0.5939812904650522,0.6565205659609521,0.5965142081188606,0.6481637043026198,0.6611008489417821,0.5882629545282028
S4,ridge|logit_newton|bins_te|ridge0p3|subject_class|top80,ridge,ridge0p3,subject_class,80,0.01,0.6307388672601364,0.5882943529990002,-6.0170344488574834e-05,-0.0003600316419899441,0.594011408028374,0.6565178095781361,0.5964572051708116,0.6480253899826028,0.6610377842111052,0.5882943529990002
S4,ridge|logit_newton|bins_te|ridge10|subject_class|top240,ridge,ridge10,subject_class,240,0.01,0.6307245368195441,0.5883844760626231,-7.450078508086655e-05,-0.00026990857836706184,0.5940154967568417,0.6563327883712546,0.5962484190200535,0.6486028074361365,0.6607262969560195,0.5883844760626231
S4,ridge|logit_newton|bins_te|ridge0p3|recent_class|top80,ridge,ridge0p3,recent_class,80,0.01,0.6307746700770616,0.5883045383064526,-2.4367527563406988e-05,-0.00034984633453760683,0.5940572158945624,0.6566262758905475,0.5962515399575808,0.6480170073862083,0.661305854757154,0.5883045383064526
S4,ridge|logit_newton|bins_te|ridge1|subject_class|top80,ridge,ridge1,subject_class,80,0.01,0.6308047325533773,0.5883894149666793,5.694948752354989e-06,-0.0002649696743108887,0.5940968436223973,0.6565873828853687,0.5966184266916774,0.6480690375837662,0.6609986358948124,0.5883894149666793
S4,ridge|logit_newton|bins_te|ridge1|uniform|top80,ridge,ridge1,uniform,80,0.01,0.6308475025367989,0.5883657420522886,4.846493217391945e-05,-0.0002886425887015376,0.5941125369645989,0.6565742700477175,0.5966600722176474,0.6482018933971714,0.6610758156244483,0.5883657420522886
S4,ridge|logit_newton|bins_te|ridge1|recent_resid|top160,ridge,ridge1,recent_resid,160,0.01,0.630728135134606,0.5884239005879655,-7.0902470018952e-05,-0.00023048405302472652,0.5941392264611475,0.656012506289208,0.5962348635035898,0.6483825557984647,0.6612681722420805,0.5884239005879655
S4,ridge|logit_newton|bins_te|ridge1|recent_class|top160,ridge,ridge1,recent_class,160,0.01,0.6307385602474197,0.5884514231653091,-6.047735720526859e-05,-0.00020296147568110712,0.5941659827949416,0.6559540572858451,0.596212010631731,0.6484518803850118,0.6613108489974042,0.5884514231653091
S4,ridge|logit_newton|bins_te|ridge1|uniform|top40,ridge,ridge1,uniform,40,0.0,0.6307990376046251,0.5886543846409902,1.1102230246251565e-16,0.0,0.5941676182721095,0.6568138600711415,0.5959304507305941,0.649066667040829,0.6602097780743036,0.5886543846409902
S4,ridge|logit_newton|bins_te|ridge1|subject_class|top40,ridge,ridge1,subject_class,40,0.0,0.6307990376046251,0.5886543846409902,1.1102230246251565e-16,0.0,0.5941676182721095,0.6568138600711415,0.5959304507305941,0.649066667040829,0.6602097780743036,0.5886543846409902
S4,ridge|logit_newton|bins_te|ridge3|uniform|top40,ridge,ridge3,uniform,40,0.0,0.6307990376046251,0.5886543846409902,1.1102230246251565e-16,0.0,0.5941676182721095,0.6568138600711415,0.5959304507305941,0.649066667040829,0.6602097780743036,0.5886543846409902
S4,ridge|logit_newton|bins_te|ridge3|subject_class|top40,ridge,ridge3,subject_class,40,0.0,0.6307990376046251,0.5886543846409902,1.1102230246251565e-16,0.0,0.5941676182721095,0.6568138600711415,0.5959304507305941,0.649066667040829,0.6602097780743036,0.5886543846409902
S4,ridge|logit_newton|bins_te|ridge3|recent_class|top40,ridge,ridge3,recent_class,40,0.0,0.6307990376046251,0.5886543846409902,1.1102230246251565e-16,0.0,0.5941676182721095,0.6568138600711415,0.5959304507305941,0.649066667040829,0.6602097780743036,0.5886543846409902
S4,ridge|logit_newton|bins_te|ridge3|recent_resid|top40,ridge,ridge3,recent_resid,40,0.0,0.6307990376046251,0.5886543846409902,1.1102230246251565e-16,0.0,0.5941676182721095,0.6568138600711415,0.5959304507305941,0.649066667040829,0.6602097780743036,0.5886543846409902
S4,ridge|logit_newton|bins_te|ridge10|uniform|top40,ridge,ridge10,uniform,40,0.0,0.6307990376046251,0.5886543846409902,1.1102230246251565e-16,0.0,0.5941676182721095,0.6568138600711415,0.5959304507305941,0.649066667040829,0.6602097780743036,0.5886543846409902
S4,ridge|logit_newton|bins_te|ridge10|subject_class|top40,ridge,ridge10,subject_class,40,0.0,0.6307990376046251,0.5886543846409902,1.1102230246251565e-16,0.0,0.5941676182721095,0.6568138600711415,0.5959304507305941,0.649066667040829,0.6602097780743036,0.5886543846409902
