target,fold,model,param_profile,weight_profile,top_k,features,feature_bank,te_source_count,te_generated_features,stop_policy,stop_iteration,weight_min,weight_max,weight_std,delta_std_val
S4,3,ridge,ridge1,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.5943333610611896,1.0936369670285064,0.11055375733053543,54.59638793759426
S4,4,ridge,ridge1,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.48478979983393733,1.10053229130253,0.12956234160402547,4.461436560070608
S4,0,ridge,ridge1,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.41942908788681826,1.6008627557618682,0.22721070278286115,1.6985500119851855
S4,1,ridge,ridge1,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.4240450081718456,1.6600199286862816,0.23488914561170618,1.5739132736092345
S4,2,ridge,ridge1,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.409841664065536,1.6485606870442666,0.24967815237102733,1.4485459653962154
S4,3,ridge,ridge1,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.5069149082957988,1.682993612692206,0.24959535701041374,60.511675448607924
S4,4,ridge,ridge1,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.41121755953591715,1.6216568900776056,0.25339757883389813,4.183646219155326
S4,0,ridge,ridge1,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.33921318043537435,2.315049666942955,0.4089792651413975,1.7119623605801606
S4,1,ridge,ridge1,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.24075704053099933,2.509163580591393,0.4902175229500704,1.536635268269272
S4,2,ridge,ridge1,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.24777850484071348,2.653390031682233,0.5500019202772711,1.5543398269168054
S4,3,ridge,ridge1,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.2713645155548448,2.959070667176043,0.5638669680185638,64.34641545733531
S4,4,ridge,ridge1,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.30455183798911,2.4988475123754283,0.4499538987522023,5.022603159578254
