target,config_key,model,param_profile,weight_profile,top_k,shrink,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss
Q3,ridge|logit_newton|ridge1|recent_class|top120,ridge,ridge1,recent_class,120,0.12,0.6880674908923242,0.6463780815856579,0.02538694476412351,0.011686073344904457,0.6831726341336227,0.7200959054877123,0.697945191704468,0.7494662129259936,0.6243196017894319,0.6463780815856579
Q3,ridge|logit_newton|ridge100|subject_class|top160,ridge,ridge100,subject_class,160,0.2,0.689213267633443,0.644334720232055,0.02653272150524233,0.009642711991301511,0.6832698158837606,0.7151095606064871,0.6891500529580044,0.7619471522880286,0.6338253487602581,0.644334720232055
Q3,ridge|logit_newton|ridge3|recent_resid|top120,ridge,ridge3,recent_resid,120,0.12,0.6886049904571863,0.6469045353213917,0.025924444328985552,0.012212527080638247,0.6837409913046725,0.718422980638194,0.6996492243142303,0.7482901341811542,0.6276655584862704,0.6469045353213917
Q3,ridge|logit_newton|ridge30|uniform|top40,ridge,ridge30,uniform,40,0.35,0.6803969163977267,0.6550031579016672,0.017716370269525994,0.02031114966091374,0.6840927768045486,0.6972178971158873,0.69237459338167,0.7408102011105978,0.6161566817127624,0.6550031579016672
Q3,ridge|logit_newton|ridge100|uniform|top80,ridge,ridge100,uniform,80,0.2,0.687209887750236,0.6468905085887402,0.02452934162203524,0.012198500347986752,0.6842473493103914,0.7053264276705628,0.6933381978828325,0.761325647671055,0.628157281609552,0.6468905085887402
Q3,ridge|logit_newton|ridge100|uniform|top120,ridge,ridge100,uniform,120,0.2,0.6906882860684828,0.6446059007946656,0.02800773994028205,0.009913892553912174,0.6851887174122726,0.717370270324306,0.6936256434939663,0.7640993307931354,0.6319491957660964,0.6446059007946656
Q3,ridge|logit_newton|ridge100|subject_class|top120,ridge,ridge100,subject_class,120,0.2,0.689880203917481,0.6461648725083182,0.02719965778928024,0.011472864267564775,0.6858388384177835,0.713255620787453,0.6935529668763005,0.7631371761250834,0.6317956279131939,0.6461648725083182
Q3,ridge|logit_newton|ridge100|subject_class|top80,ridge,ridge100,subject_class,80,0.2,0.68654481624457,0.6492838951339557,0.02386427011636927,0.014591886893202233,0.6858695116086184,0.7010092596930191,0.6941064914069174,0.7604894347310783,0.6271801711919677,0.6492838951339557
Q3,ridge|logit_newton|ridge0p3|recent_class|top120,ridge,ridge0p3,recent_class,120,0.12,0.6896257772883758,0.6479288181925286,0.02694523116017511,0.01323680995177512,0.6863123466004944,0.7227893455101991,0.7005051761496597,0.7516241691078392,0.6231182911958942,0.6479288181925286
Q3,ridge|logit_newton|ridge30|recent_class|top40,ridge,ridge30,recent_class,40,0.35,0.6808483267449562,0.6562143636576986,0.018167780616755502,0.021522355416945138,0.6864788293703529,0.6965336759668744,0.6949771116698393,0.7449527595390765,0.6113633725942723,0.6562143636576986
Q3,ridge|logit_newton|ridge1|recent_resid|top120,ridge,ridge1,recent_resid,120,0.12,0.6905393214336062,0.6477233992586203,0.02785877530540548,0.013031391017866878,0.6868284555643756,0.7218654524846881,0.7017645417226627,0.7527648206189859,0.6264297825369416,0.6477233992586203
Q3,ridge|logit_newton|ridge10|uniform|top40,ridge,ridge10,uniform,40,0.35,0.6816813997971672,0.6565799546953002,0.019000853668966533,0.021887946454546725,0.6868833917703682,0.7002586274834475,0.693652107037254,0.7421024052726996,0.615334184003402,0.6565799546953002
Q3,ridge|logit_newton|ridge100|uniform|top240,ridge,ridge100,uniform,240,0.2,0.6899980208932343,0.6481446728294613,0.027317474765033545,0.013452664588707863,0.6869295953497447,0.7171383468132447,0.6955996783982281,0.7563206774129323,0.6310206474463309,0.6481446728294613
Q3,ridge|logit_newton|ridge1|recent_resid|top160,ridge,ridge1,recent_resid,160,0.12,0.6916113478928673,0.646228154207158,0.02893080176466656,0.01153614596640451,0.6870194574655296,0.717819442914132,0.7009340224548273,0.7601399946556459,0.6310500087280567,0.646228154207158
Q3,ridge|logit_newton|ridge30|subject_class|top40,ridge,ridge30,subject_class,40,0.35,0.6785156796449792,0.6605479399835291,0.015835133516778455,0.025855931742775673,0.6872118910202157,0.6897706448769807,0.6928127618413848,0.7360916681166582,0.6135740830384122,0.6605479399835291
Q3,ridge|logit_newton|ridge0p3|recent_class|top160,ridge,ridge0p3,recent_class,160,0.12,0.6915592329300694,0.6460208001558831,0.02887868680186867,0.011328791915129699,0.687263974280726,0.7200987869509257,0.6990566219642224,0.7623876984404693,0.6283102415762374,0.6460208001558831
Q3,ridge|logit_newton|ridge30|recent_resid|top40,ridge,ridge30,recent_resid,40,0.35,0.6814711382286771,0.6591237447219275,0.0187905921004764,0.024431736481174027,0.688254752705518,0.6983947737136038,0.6950075002045027,0.7369837409735457,0.6174586667523816,0.6591237447219275
Q3,ridge|logit_newton|ridge3|uniform|top40,ridge,ridge3,uniform,40,0.35,0.6822117884771961,0.6580237318069501,0.019531242348995392,0.023331723566196616,0.688700365281611,0.7031158680467569,0.6942225305579894,0.7414284082142644,0.6137069224513549,0.6580237318069501
Q3,ridge|logit_newton|ridge100|subject_class|top240,ridge,ridge100,subject_class,240,0.2,0.6892289436796729,0.6510855425290091,0.026548397551472203,0.01639353428825563,0.6887240551654366,0.7141608082908901,0.696482467791455,0.7533635112740655,0.6295558592539812,0.6510855425290091
Q3,ridge|logit_newton|ridge30|uniform|top80,ridge,ridge30,uniform,80,0.2,0.6904557630419703,0.6481999549323231,0.027775216913769607,0.013507946691569628,0.6890043832795839,0.7092645446327818,0.6979503436885409,0.7673056642685886,0.6284789640465042,0.6481999549323231
Q3,ridge|logit_newton|ridge100|recent_class|top160,ridge,ridge100,recent_class,160,0.2,0.6932806746022336,0.6465127418725748,0.030600128474032928,0.011820733631821345,0.6890474254379637,0.717944942992955,0.696843385876617,0.7659033567699887,0.6374253562304887,0.6465127418725748
Q3,ridge|logit_newton|ridge30|uniform|top160,ridge,ridge30,uniform,160,0.2,0.694516468375219,0.6449913023750176,0.031835922247018256,0.010299294134264114,0.6895134659501285,0.7254396431852692,0.6913543967237361,0.7718795069317096,0.6368432665112197,0.6449913023750176
