target,source,full_logloss,last_logloss,pred_std,pred_mean
Q1,seq_S1_1p5_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S1_1p5_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S1_1p5_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p5_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p5_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p5_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p5_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p5_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p5_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p65_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p65_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p65_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p65_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p65_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p65_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p8_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p8_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p8_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p8_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p8_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_0p8_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1p25_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1p25_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1p25_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1p25_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1p25_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1p25_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1p5_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1p5_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1p5_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1p5_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1p5_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S2_1p5_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p5_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p5_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p5_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p5_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p5_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p5_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p65_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p65_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p65_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p65_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p65_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p65_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p8_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p8_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p8_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p8_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p8_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_0p8_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1p25_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1p25_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1p25_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1p25_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1p25_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1p25_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1p5_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1p5_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1p5_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1p5_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1p5_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S3_1p5_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p5_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p5_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p5_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p5_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p5_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p5_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p65_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p65_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p65_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p65_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p65_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p65_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p8_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p8_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p8_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p8_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p8_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_0p8_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
