target,fold,model,param_profile,weight_profile,top_k,features,weight_min,weight_max,weight_std,delta_std_val
Q2,1,ridge,ridge10,uniform,160,160,1.0,1.0,0.0,0.365827531325835
Q2,2,ridge,ridge10,uniform,160,160,1.0,1.0,0.0,0.36720387087693396
Q2,3,ridge,ridge10,uniform,160,160,1.0,1.0,0.0,10.07232858401995
Q2,4,ridge,ridge10,uniform,160,160,1.0,1.0,0.0,2.1621775854665115
Q2,0,ridge,ridge10,subject_class,160,160,0.6944947170525303,1.6015586836136328,0.22920391587672992,0.37556669313959967
Q2,1,ridge,ridge10,subject_class,160,160,0.7064029969484682,1.556954038069732,0.2088245410145694,0.3696697357289453
Q2,2,ridge,ridge10,subject_class,160,160,0.7611092951969975,1.4232779923399739,0.1831577748808994,0.3834326145391668
Q2,3,ridge,ridge10,subject_class,160,160,0.6903658060239651,1.6072749544068028,0.22935723472736116,9.654681079517397
Q2,4,ridge,ridge10,subject_class,160,160,0.7531888587965279,1.4320774518465347,0.1825327141307405,2.1649738977108264
Q2,0,ridge,ridge10,recent_class,160,160,0.37343452016961265,2.4930388095277483,0.4198599727096614,0.36011582305281303
Q2,1,ridge,ridge10,recent_class,160,160,0.2786021224026623,2.625933654531812,0.47986961804952605,0.3993512382403786
Q2,2,ridge,ridge10,recent_class,160,160,0.31892883442194425,2.6731519165622135,0.5206801920402029,0.4274919304542241
Q2,3,ridge,ridge10,recent_class,160,160,0.31875489502607407,3.07487519703036,0.551869692444577,7.8399285654591315
Q2,4,ridge,ridge10,recent_class,160,160,0.3852755171778563,2.451898783989217,0.416811083883251,2.6614785522707702
Q2,0,ridge,ridge10,recent_resid,160,160,0.19748574549559283,3.1067171930031106,0.5692137476718786,0.35629770299893637
Q2,1,ridge,ridge10,recent_resid,160,160,0.1580625942308832,3.266252256803107,0.6358221550601525,0.4365849588646122
Q2,2,ridge,ridge10,recent_resid,160,160,0.18289949084030468,3.3610180494330395,0.7242320486803632,0.46379424310053513
Q2,3,ridge,ridge10,recent_resid,160,160,0.19349088632993516,4.056726180846679,0.7943381593091658,6.729613126124846
Q2,4,ridge,ridge10,recent_resid,160,160,0.24662797832864475,3.3499415033179236,0.5981037951475735,2.996900850288762
Q2,0,ridge,ridge30,uniform,160,160,1.0,1.0,0.0,0.3250646219506078
Q2,1,ridge,ridge30,uniform,160,160,1.0,1.0,0.0,0.3344715315450262
Q2,2,ridge,ridge30,uniform,160,160,1.0,1.0,0.0,0.321819228899089
Q2,3,ridge,ridge30,uniform,160,160,1.0,1.0,0.0,7.78932374492658
Q2,4,ridge,ridge30,uniform,160,160,1.0,1.0,0.0,1.5006478365124494
Q2,0,ridge,ridge30,subject_class,160,160,0.6944947170525303,1.6015586836136328,0.22920391587672992,0.33833123757449707
Q2,1,ridge,ridge30,subject_class,160,160,0.7064029969484682,1.556954038069732,0.2088245410145694,0.3342464577701197
Q2,2,ridge,ridge30,subject_class,160,160,0.7611092951969975,1.4232779923399739,0.1831577748808994,0.3364514302401132
Q2,3,ridge,ridge30,subject_class,160,160,0.6903658060239651,1.6072749544068028,0.22935723472736116,7.563464671662663
Q2,4,ridge,ridge30,subject_class,160,160,0.7531888587965279,1.4320774518465347,0.1825327141307405,1.4241788775244795
Q2,0,ridge,ridge30,recent_class,160,160,0.37343452016961265,2.4930388095277483,0.4198599727096614,0.3257800803530256
Q2,1,ridge,ridge30,recent_class,160,160,0.2786021224026623,2.625933654531812,0.47986961804952605,0.3605168500834101
Q2,2,ridge,ridge30,recent_class,160,160,0.31892883442194425,2.6731519165622135,0.5206801920402029,0.3793415686646061
Q2,3,ridge,ridge30,recent_class,160,160,0.31875489502607407,3.07487519703036,0.551869692444577,6.564957003225924
Q2,4,ridge,ridge30,recent_class,160,160,0.3852755171778563,2.451898783989217,0.416811083883251,1.8289217795204242
Q2,0,ridge,ridge30,recent_resid,160,160,0.19748574549559283,3.1067171930031106,0.5692137476718786,0.3249441326652544
