candidate,public_proxy,decision_score,full_logloss,last_logloss,q2_full_logloss,q2_last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,fold_std,tail3_mean,tail3_worst,ref_abs_delta_mean,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss,feat_total_abs,feat_total_mean,feat_ref_abs,feat_Q1_abs,feat_Q1_mean,feat_Q1_up_rate,feat_Q1_risk,feat_Q2_abs,feat_Q2_mean,feat_Q2_up_rate,feat_Q2_risk,feat_Q3_abs,feat_Q3_mean,feat_Q3_up_rate,feat_Q3_risk,feat_S1_abs,feat_S1_mean,feat_S1_up_rate,feat_S1_risk,feat_S2_abs,feat_S2_mean,feat_S2_up_rate,feat_S2_risk,feat_S3_abs,feat_S3_mean,feat_S3_up_rate,feat_S3_risk,feat_S4_abs,feat_S4_mean,feat_S4_up_rate,feat_S4_risk,feat_risk_mean,source,mode,weight,source_q2_abs
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__balanced_Q2_only_0__logit__wm0p2,0.5902687910335025,0.5914716002633428,0.5925560155894899,0.5705184969128109,0.6920193557122545,0.6163343279852732,-0.0032737355038851,-0.022763709885523564,0.016030453072475304,0.5947230451037925,0.6183428711028732,0.00012121072159001226,0.5960159746504601,0.5818399747794157,0.6183428711028732,0.5953077672956937,0.5705184969128109,0.00821947415984492,-0.0023626233111963494,0.00012121072159001226,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.012063168946747863,0.005429815594256815,0.564,0.004885444466610857,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011139792432781628,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__balanced_Q2_only_0,logit,-0.2,0.008735235370839853
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__q2_force_Q2_only_0__logit__wm0p2,0.5902687910335025,0.5914716002633428,0.5925560155894899,0.5705184969128109,0.6920193557122545,0.6163343279852732,-0.0032737355038851,-0.022763709885523564,0.016030453072475304,0.5947230451037925,0.6183428711028732,0.00012121072159001226,0.5960159746504601,0.5818399747794157,0.6183428711028732,0.5953077672956937,0.5705184969128109,0.00821947415984492,-0.0023626233111963494,0.00012121072159001226,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.012063168946747863,0.005429815594256815,0.564,0.004885444466610857,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011139792432781628,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__q2_force_Q2_only_0,logit,-0.2,0.008735235370839853
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__tight_Q2_only_0__logit__wm0p2,0.5902687910335025,0.5914716002633428,0.5925560155894899,0.5705184969128109,0.6920193557122545,0.6163343279852732,-0.0032737355038851,-0.022763709885523564,0.016030453072475304,0.5947230451037925,0.6183428711028732,0.00012121072159001226,0.5960159746504601,0.5818399747794157,0.6183428711028732,0.5953077672956937,0.5705184969128109,0.00821947415984492,-0.0023626233111963494,0.00012121072159001226,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.012063168946747863,0.005429815594256815,0.564,0.004885444466610857,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011139792432781628,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__tight_Q2_only_0,logit,-0.2,0.008735235370839853
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__balanced_Q2_only_0__logit__wm0p2,0.5902687910335025,0.5914716002633428,0.5925560155894899,0.5705184969128109,0.6920193557122545,0.6163343279852732,-0.0032737355038851,-0.022763709885523564,0.016030453072475304,0.5947230451037925,0.6183428711028732,0.00012121072159001226,0.5960159746504601,0.5818399747794157,0.6183428711028732,0.5953077672956937,0.5705184969128109,0.00821947415984492,-0.0023626233111963494,0.00012121072159001226,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.012063168946747863,0.005429815594256815,0.564,0.004885444466610857,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011139792432781628,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__balanced_Q2_only_0,logit,-0.2,0.008735235370839853
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__q2_force_Q2_only_0__logit__wm0p2,0.5902687910335025,0.5914716002633428,0.5925560155894899,0.5705184969128109,0.6920193557122545,0.6163343279852732,-0.0032737355038851,-0.022763709885523564,0.016030453072475304,0.5947230451037925,0.6183428711028732,0.00012121072159001226,0.5960159746504601,0.5818399747794157,0.6183428711028732,0.5953077672956937,0.5705184969128109,0.00821947415984492,-0.0023626233111963494,0.00012121072159001226,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.012063168946747863,0.005429815594256815,0.564,0.004885444466610857,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011139792432781628,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__q2_force_Q2_only_0,logit,-0.2,0.008735235370839853
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__tight_Q2_only_0__logit__wm0p2,0.5902687910335025,0.5914716002633428,0.5925560155894899,0.5705184969128109,0.6920193557122545,0.6163343279852732,-0.0032737355038851,-0.022763709885523564,0.016030453072475304,0.5947230451037925,0.6183428711028732,0.00012121072159001226,0.5960159746504601,0.5818399747794157,0.6183428711028732,0.5953077672956937,0.5705184969128109,0.00821947415984492,-0.0023626233111963494,0.00012121072159001226,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.012063168946747863,0.005429815594256815,0.564,0.004885444466610857,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011139792432781628,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__tight_Q2_only_0,logit,-0.2,0.008735235370839853
q2micro__guarded_lgbm_kaggle_base_20260623_public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__balanced_Q2_only_0__logit__wm0p2,0.5902687910335025,0.5914716002633428,0.5925560155894899,0.5705184969128109,0.6920193557122545,0.6163343279852732,-0.0032737355038851,-0.022763709885523564,0.016030453072475304,0.5947230451037925,0.6183428711028732,0.00012121072159001226,0.5960159746504601,0.5818399747794157,0.6183428711028732,0.5953077672956937,0.5705184969128109,0.00821947415984492,-0.0023626233111963494,0.00012121072159001226,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.012063168946747863,0.005429815594256815,0.564,0.004885444466610857,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011139792432781628,guarded_lgbm_kaggle_base_20260623/public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__balanced_Q2_only_0,logit,-0.2,0.008735235370839853
q2micro__guarded_lgbm_kaggle_base_20260623_public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__q2_force_Q2_only_0__logit__wm0p2,0.5902687910335025,0.5914716002633428,0.5925560155894899,0.5705184969128109,0.6920193557122545,0.6163343279852732,-0.0032737355038851,-0.022763709885523564,0.016030453072475304,0.5947230451037925,0.6183428711028732,0.00012121072159001226,0.5960159746504601,0.5818399747794157,0.6183428711028732,0.5953077672956937,0.5705184969128109,0.00821947415984492,-0.0023626233111963494,0.00012121072159001226,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.012063168946747863,0.005429815594256815,0.564,0.004885444466610857,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011139792432781628,guarded_lgbm_kaggle_base_20260623/public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__q2_force_Q2_only_0,logit,-0.2,0.008735235370839853
q2micro__guarded_lgbm_kaggle_base_20260623_public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__tight_Q2_only_0__logit__wm0p2,0.5902687910335025,0.5914716002633428,0.5925560155894899,0.5705184969128109,0.6920193557122545,0.6163343279852732,-0.0032737355038851,-0.022763709885523564,0.016030453072475304,0.5947230451037925,0.6183428711028732,0.00012121072159001226,0.5960159746504601,0.5818399747794157,0.6183428711028732,0.5953077672956937,0.5705184969128109,0.00821947415984492,-0.0023626233111963494,0.00012121072159001226,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.012063168946747863,0.005429815594256815,0.564,0.004885444466610857,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011139792432781628,guarded_lgbm_kaggle_base_20260623/public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__tight_Q2_only_0,logit,-0.2,0.008735235370839853
q2micro__guarded_lgbm_kaggle_base_20260623_public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__balanced_Q2_only_0__logit__wm0p2,0.5902687910335025,0.5914716002633428,0.5925560155894899,0.5705184969128109,0.6920193557122545,0.6163343279852732,-0.0032737355038851,-0.022763709885523564,0.016030453072475304,0.5947230451037925,0.6183428711028732,0.00012121072159001226,0.5960159746504601,0.5818399747794157,0.6183428711028732,0.5953077672956937,0.5705184969128109,0.00821947415984492,-0.0023626233111963494,0.00012121072159001226,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.012063168946747863,0.005429815594256815,0.564,0.004885444466610857,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011139792432781628,guarded_lgbm_kaggle_base_20260623/public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__balanced_Q2_only_0,logit,-0.2,0.008735235370839853
q2micro__guarded_lgbm_kaggle_base_20260623_public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__q2_force_Q2_only_0__logit__wm0p2,0.5902687910335025,0.5914716002633428,0.5925560155894899,0.5705184969128109,0.6920193557122545,0.6163343279852732,-0.0032737355038851,-0.022763709885523564,0.016030453072475304,0.5947230451037925,0.6183428711028732,0.00012121072159001226,0.5960159746504601,0.5818399747794157,0.6183428711028732,0.5953077672956937,0.5705184969128109,0.00821947415984492,-0.0023626233111963494,0.00012121072159001226,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.012063168946747863,0.005429815594256815,0.564,0.004885444466610857,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011139792432781628,guarded_lgbm_kaggle_base_20260623/public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__q2_force_Q2_only_0,logit,-0.2,0.008735235370839853
q2micro__guarded_lgbm_kaggle_base_20260623_public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__tight_Q2_only_0__logit__wm0p2,0.5902687910335025,0.5914716002633428,0.5925560155894899,0.5705184969128109,0.6920193557122545,0.6163343279852732,-0.0032737355038851,-0.022763709885523564,0.016030453072475304,0.5947230451037925,0.6183428711028732,0.00012121072159001226,0.5960159746504601,0.5818399747794157,0.6183428711028732,0.5953077672956937,0.5705184969128109,0.00821947415984492,-0.0023626233111963494,0.00012121072159001226,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.012063168946747863,0.005429815594256815,0.564,0.004885444466610857,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011139792432781628,guarded_lgbm_kaggle_base_20260623/public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__tight_Q2_only_0,logit,-0.2,0.008735235370839853
q2micro__guarded_lgbm_integration_20260623_v2_base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__prob__wm0p1,0.5902714004758861,0.5914720043138383,0.5925701912937024,0.5705307192741537,0.6921185856417426,0.6164198845146736,-0.003259559799672629,-0.02275148752418077,0.016042398071543968,0.5947440879732908,0.6183861433510839,0.00010278371701396796,0.5960280892511295,0.5818365311241599,0.6183861433510839,0.5953154012946349,0.5705307192741537,0.008208060421413711,-0.0023589009854256375,0.00010278371701396796,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.011983272777729403,0.0054558718746518,0.564,0.004846885562513051,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011084708284070477,guarded_lgbm_integration_20260623_v2/base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive,prob,-0.1,0.006757144315666478
q2micro__guarded_lgbm_integration_20260623_v2_base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__prob__wm0p1,0.5902714004758861,0.5914720043138383,0.5925701912937024,0.5705307192741537,0.6921185856417426,0.6164198845146736,-0.003259559799672629,-0.02275148752418077,0.016042398071543968,0.5947440879732908,0.6183861433510839,0.00010278371701396796,0.5960280892511295,0.5818365311241599,0.6183861433510839,0.5953154012946349,0.5705307192741537,0.008208060421413711,-0.0023589009854256375,0.00010278371701396796,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.011983272777729403,0.0054558718746518,0.564,0.004846885562513051,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011084708284070477,guarded_lgbm_integration_20260623_v2/base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced,prob,-0.1,0.006757144315666478
q2micro__guarded_lgbm_kaggle_base_20260623_base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__prob__wm0p1,0.5902714004758861,0.5914720043138383,0.5925701912937024,0.5705307192741537,0.6921185856417426,0.6164198845146736,-0.003259559799672629,-0.02275148752418077,0.016042398071543968,0.5947440879732908,0.6183861433510839,0.00010278371701396796,0.5960280892511295,0.5818365311241599,0.6183861433510839,0.5953154012946349,0.5705307192741537,0.008208060421413711,-0.0023589009854256375,0.00010278371701396796,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.011983272777729403,0.0054558718746518,0.564,0.004846885562513051,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011084708284070477,guarded_lgbm_kaggle_base_20260623/base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive,prob,-0.1,0.006757144315666478
q2micro__guarded_lgbm_kaggle_base_20260623_base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__prob__wm0p1,0.5902714004758861,0.5914720043138383,0.5925701912937024,0.5705307192741537,0.6921185856417426,0.6164198845146736,-0.003259559799672629,-0.02275148752418077,0.016042398071543968,0.5947440879732908,0.6183861433510839,0.00010278371701396796,0.5960280892511295,0.5818365311241599,0.6183861433510839,0.5953154012946349,0.5705307192741537,0.008208060421413711,-0.0023589009854256375,0.00010278371701396796,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.011983272777729403,0.0054558718746518,0.564,0.004846885562513051,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011084708284070477,guarded_lgbm_kaggle_base_20260623/base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced,prob,-0.1,0.006757144315666478
q2micro__public_aware_stack_blend_20260622_target_select_public_aggressive__prob__wm0p1,0.5902714004758861,0.5914720043138383,0.5925701912937024,0.5705307192741537,0.6921185856417426,0.6164198845146736,-0.003259559799672629,-0.02275148752418077,0.016042398071543968,0.5947440879732908,0.6183861433510839,0.00010278371701396796,0.5960280892511295,0.5818365311241599,0.6183861433510839,0.5953154012946349,0.5705307192741537,0.008208060421413711,-0.0023589009854256375,0.00010278371701396796,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.011983272777729403,0.0054558718746518,0.564,0.004846885562513051,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011084708284070477,public_aware_stack_blend_20260622/target_select_public_aggressive,prob,-0.1,0.006757144315666478
q2micro__public_aware_stack_blend_20260622_target_select_public_balanced__prob__wm0p1,0.5902714004758861,0.5914720043138383,0.5925701912937024,0.5705307192741537,0.6921185856417426,0.6164198845146736,-0.003259559799672629,-0.02275148752418077,0.016042398071543968,0.5947440879732908,0.6183861433510839,0.00010278371701396796,0.5960280892511295,0.5818365311241599,0.6183861433510839,0.5953154012946349,0.5705307192741537,0.008208060421413711,-0.0023589009854256375,0.00010278371701396796,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.011983272777729403,0.0054558718746518,0.564,0.004846885562513051,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011084708284070477,public_aware_stack_blend_20260622/target_select_public_balanced,prob,-0.1,0.006757144315666478
q2micro__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__prob__wm0p1,0.5902714004758861,0.5914720043138383,0.5925701912937024,0.5705307192741537,0.6921185856417426,0.6164198845146736,-0.003259559799672629,-0.02275148752418077,0.016042398071543968,0.5947440879732908,0.6183861433510839,0.00010278371701396796,0.5960280892511295,0.5818365311241599,0.6183861433510839,0.5953154012946349,0.5705307192741537,0.008208060421413711,-0.0023589009854256375,0.00010278371701396796,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.011983272777729403,0.0054558718746518,0.564,0.004846885562513051,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011084708284070477,public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_aggressive,prob,-0.1,0.006757144315666478
q2micro__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__prob__wm0p1,0.5902714004758861,0.5914720043138383,0.5925701912937024,0.5705307192741537,0.6921185856417426,0.6164198845146736,-0.003259559799672629,-0.02275148752418077,0.016042398071543968,0.5947440879732908,0.6183861433510839,0.00010278371701396796,0.5960280892511295,0.5818365311241599,0.6183861433510839,0.5953154012946349,0.5705307192741537,0.008208060421413711,-0.0023589009854256375,0.00010278371701396796,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.011983272777729403,0.0054558718746518,0.564,0.004846885562513051,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011084708284070477,public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_balanced,prob,-0.1,0.006757144315666478
q2micro__guarded_lgbm_integration_20260623_v2_base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__logit__wm0p1,0.5902714958559212,0.5914721217857604,0.5925691392162385,0.5705309549372671,0.692111221099495,0.6164215341564674,-0.0032606118771364434,-0.0227512518610673,0.016040464122827173,0.5947422009841833,0.6183807569888683,0.00010387849780452596,0.5960277146877813,0.5818372185041348,0.6183807569888683,0.5953148910264145,0.5705309549372671,0.008208146620150241,-0.002359665607520242,0.00010387849780452596,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.011983876168885126,0.005450519519989568,0.564,0.004847692323999349,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011085860800479474,guarded_lgbm_integration_20260623_v2/base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive,logit,-0.1,0.006757144315666478
q2micro__guarded_lgbm_integration_20260623_v2_base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__logit__wm0p1,0.5902714958559212,0.5914721217857604,0.5925691392162385,0.5705309549372671,0.692111221099495,0.6164215341564674,-0.0032606118771364434,-0.0227512518610673,0.016040464122827173,0.5947422009841833,0.6183807569888683,0.00010387849780452596,0.5960277146877813,0.5818372185041348,0.6183807569888683,0.5953148910264145,0.5705309549372671,0.008208146620150241,-0.002359665607520242,0.00010387849780452596,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.011983876168885126,0.005450519519989568,0.564,0.004847692323999349,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011085860800479474,guarded_lgbm_integration_20260623_v2/base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced,logit,-0.1,0.006757144315666478
q2micro__guarded_lgbm_kaggle_base_20260623_base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive__logit__wm0p1,0.5902714958559212,0.5914721217857604,0.5925691392162385,0.5705309549372671,0.692111221099495,0.6164215341564674,-0.0032606118771364434,-0.0227512518610673,0.016040464122827173,0.5947422009841833,0.6183807569888683,0.00010387849780452596,0.5960277146877813,0.5818372185041348,0.6183807569888683,0.5953148910264145,0.5705309549372671,0.008208146620150241,-0.002359665607520242,0.00010387849780452596,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.011983876168885126,0.005450519519989568,0.564,0.004847692323999349,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011085860800479474,guarded_lgbm_kaggle_base_20260623/base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_aggressive,logit,-0.1,0.006757144315666478
q2micro__guarded_lgbm_kaggle_base_20260623_base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced__logit__wm0p1,0.5902714958559212,0.5914721217857604,0.5925691392162385,0.5705309549372671,0.692111221099495,0.6164215341564674,-0.0032606118771364434,-0.0227512518610673,0.016040464122827173,0.5947422009841833,0.6183807569888683,0.00010387849780452596,0.5960277146877813,0.5818372185041348,0.6183807569888683,0.5953148910264145,0.5705309549372671,0.008208146620150241,-0.002359665607520242,0.00010387849780452596,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.011983876168885126,0.005450519519989568,0.564,0.004847692323999349,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011085860800479474,guarded_lgbm_kaggle_base_20260623/base__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_balanced,logit,-0.1,0.006757144315666478
