target,config_key,model,param_profile,weight_profile,top_k,shrink,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss
Q1,ridge|logit_newton|bins_te|ridge1|recent_class|top120,ridge,ridge1,recent_class,120,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge1|recent_resid|top120,ridge,ridge1,recent_resid,120,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge3|uniform|top120,ridge,ridge3,uniform,120,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge3|recent_class|top120,ridge,ridge3,recent_class,120,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge3|recent_resid|top120,ridge,ridge3,recent_resid,120,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|uniform|top120,ridge,ridge10,uniform,120,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|recent_class|top120,ridge,ridge10,recent_class,120,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|recent_resid|top120,ridge,ridge10,recent_resid,120,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge3|uniform|top80,ridge,ridge3,uniform,80,0.01,0.5900884558489374,0.6185039939567064,-0.0003364280226902938,-1.8775465063791685e-06,0.6234246473428358,0.5427043366262646,0.63006740289592,0.5923716751253676,0.5708265119961057,0.6185039939567064
Q1,ridge|logit_newton|bins_te|ridge1|recent_resid|top40,ridge,ridge1,recent_resid,40,0.02,0.5898059830772006,0.6185539189962962,-0.0006189007944271685,4.804749308340295e-05,0.6234462167277829,0.5410050848851233,0.6298423438933171,0.5914513140566829,0.572272057963609,0.6185539189962962
