candidate,target,mode,success,sources,full_logloss,last_logloss,pseudo_public_logloss
pseudo_simplex_prob_cv0p08_l20p01,Q1,prob,True,"{""anchor"": 1.0}",0.5904248838716277,0.6185058715032128,0.5992853020335808
pseudo_simplex_prob_cv0p08_l20p01,Q2,prob,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6508508077287695
pseudo_simplex_prob_cv0p08_l20p01,Q3,prob,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6401313821293818
pseudo_simplex_prob_cv0p08_l20p01,S1,prob,True,"{""anchor"": 1.0}",0.492352153213852,0.4495444660169762,0.4815635303223689
pseudo_simplex_prob_cv0p08_l20p01,S2,prob,True,"{""anchor"": 0.5836817980064855, ""pattern_safe_candidates_20260622/s2down_only_noq1"": 0.002946286493830868, ""pattern_safe_candidates_20260622/s2down_s4up_noq1"": 0.002946263631143871, ""public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p65"": 0.1324084581477871, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.0007307732628871472, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.0007307732628870095, ""direction_gated_ablation_20260622/core_plus_q2"": 0.0007307732628873782, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.0007307474624052121, ""public_aware_stack_blend_20260622/target_select_public_aggressive_logit_anchorblend_w0p65"": 0.13240845814778787, ""public_aware_stack_blend_20260622/target_select_public_balanced_logit_anchorblend_w0p65"": 0.13240845814778707, ""direction_gated_ablation_20260622/core_plus_q3"": 0.0007307732628869404, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.0007307474624048377, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.0029463163373649216, ""direction_gated_ablation_20260622/core_q1up_s2tight_s4tight"": 0.0007307732628861262, ""direction_gated_ablation_20260622/core_plus_s1"": 0.0007307732628872529, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.0007307474624052171, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.0029463058603907497, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.0007307732628849473}",0.557108533092348,0.601621684649759,0.5617579724309137
pseudo_simplex_prob_cv0p08_l20p01,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5577197842335565
pseudo_simplex_prob_cv0p08_l20p01,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6388541003020844
pseudo_simplex_prob_cv0p08_l20p04,Q1,prob,True,"{""anchor"": 1.0}",0.5904248838716277,0.6185058715032128,0.5992853020335808
pseudo_simplex_prob_cv0p08_l20p04,Q2,prob,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6508508077287695
pseudo_simplex_prob_cv0p08_l20p04,Q3,prob,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6401313821293818
pseudo_simplex_prob_cv0p08_l20p04,S1,prob,True,"{""anchor"": 1.0}",0.492352153213852,0.4495444660169762,0.4815635303223689
pseudo_simplex_prob_cv0p08_l20p04,S2,prob,True,"{""anchor"": 0.8440856801583835, ""pattern_safe_candidates_20260622/s2down_only_noq1"": 0.0005309106054656648, ""pattern_safe_candidates_20260622/s2down_s4up_noq1"": 0.000530886216005604, ""public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p65"": 0.05126358352937774, ""public_aware_stack_blend_20260622/target_select_public_aggressive_logit_anchorblend_w0p65"": 0.051263583529377946, ""public_aware_stack_blend_20260622/target_select_public_balanced_logit_anchorblend_w0p65"": 0.05126358352937814, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.000530886216005625, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.0005308862160056909}",0.5586506156730995,0.6139844543826347,0.5652348182014587
