action_key,target,source,mode,alpha,threshold,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,test_abs_delta_mean,test_mean_delta,test_up_rate,test_down_rate,risk_proxy,base_positive_rate,up_n,down_n,up_precision_actual_1,down_precision_actual_0,up_lift_vs_base,down_lift_vs_base0,up_logloss_gain_vs_anchor,down_logloss_gain_vs_anchor
Q2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite::down::a0.5::t0.03,Q2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_composite,down,0.5,0.03,0.6935635603102042,0.6389161015072264,0.0006837036862816781,0.0008317322068250865,0.005165197572422789,-0.005165197572422789,0.0,0.06,0.0075,0.6823529411764706,0,8,,0.375,,0.057352941176470607,,0.003360578680408406
Q2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last::down::a0.5::t0.03,Q2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_last,down,0.5,0.03,0.6935635603102042,0.6389161015072264,0.0006837036862816781,0.0008317322068250865,0.005165197572422789,-0.005165197572422789,0.0,0.06,0.0075,0.6823529411764706,0,8,,0.375,,0.057352941176470607,,0.003360578680408406
Q2::residual_single_model_opt_hist_gb/hist_gb_residual_composite::down::a0.5::t0.05,Q2,residual_single_model_opt_hist_gb/hist_gb_residual_composite,down,0.5,0.05,0.6941980152756309,0.6389180226086534,0.0013181586517083677,0.0008336533082520248,0.003970129762894634,-0.003970129762894634,0.0,0.02,0.0,0.6823529411764706,0,6,,0.6666666666666666,,0.34901960784313724,,0.02269903825309605
Q2::residual_single_model_opt_hist_gb/hist_gb_residual_composite::down::a0.5::t0.08,Q2,residual_single_model_opt_hist_gb/hist_gb_residual_composite,down,0.5,0.08,0.6941980152756309,0.6389180226086534,0.0013181586517083677,0.0008336533082520248,0.003970129762894634,-0.003970129762894634,0.0,0.004,0.0,0.6823529411764706,0,0,,,,,,
Q2::residual_single_model_opt_hist_gb/hist_gb_residual_composite::down::a0.5::t0.03,Q2,residual_single_model_opt_hist_gb/hist_gb_residual_composite,down,0.5,0.03,0.6941980152756309,0.6389180226086534,0.0013181586517083677,0.0008336533082520248,0.003970129762894634,-0.003970129762894634,0.0,0.096,0.00369230769230769,0.6823529411764706,0,13,,0.46153846153846156,,0.14389140271493217,,0.005384662591746563
Q2::constrained_target_blend_logit_newton/last_guard_0p006::down_thr::a1::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p006,down_thr,1.0,0.03,0.6928356588504678,0.6389180597638754,-4.419777345465725e-05,0.000833690463474035,0.0001622961175042268,-0.0001622961175042268,0.0,0.004,0.002,0.6823529411764706,0,1,,0.0,,-0.3176470588235294,,-0.07086368939529919
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p15::down_thr::a1::t0.03,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p15,down_thr,1.0,0.03,0.6928356588504678,0.6389180597638754,-4.419777345465725e-05,0.000833690463474035,0.0001622961175042268,-0.0001622961175042268,0.0,0.004,0.002,0.6823529411764706,0,1,,0.0,,-0.3176470588235294,,-0.07086368939529919
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p5::down::a0.5::t0.03,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p5,down,0.5,0.03,0.6933393594176653,0.6390116732451749,0.00045950279374284975,0.0009273039447735831,0.0023243166902022993,-0.0023243166902022993,0.0,0.016,0.0,0.6823529411764706,0,2,,0.5,,0.1823529411764706,,0.014156622516367318
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p5::down::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p5,down,0.5,0.05,0.6933393594176653,0.6390116732451749,0.00045950279374284975,0.0009273039447735831,0.0023243166902022993,-0.0023243166902022993,0.0,0.012,0.0,0.6823529411764706,0,1,,1.0,,0.6823529411764706,,0.0550428779066392
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p5::down::a0.5::t0.08,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p5,down,0.5,0.08,0.6933393594176653,0.6390116732451749,0.00045950279374284975,0.0009273039447735831,0.0023243166902022993,-0.0023243166902022993,0.0,0.008,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/full::down_thr::a0.75::t0.05,Q2,constrained_target_blend_logit_newton/full,down_thr,0.75,0.05,0.6932126819923395,0.6390921291820494,0.0003328253684170557,0.0010077598816480293,0.00019475534100507153,-0.00019475534100507153,0.0,0.004,0.002,0.6823529411764706,0,1,,0.0,,-0.3176470588235294,,-0.08565958994008083
Q2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full::down_thr::a0.75::t0.05,Q2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full,down_thr,0.75,0.05,0.6932126819923395,0.6390921291820494,0.0003328253684170557,0.0010077598816480293,0.00019475534100507153,-0.00019475534100507153,0.0,0.004,0.002,0.6823529411764706,0,1,,0.0,,-0.3176470588235294,,-0.08565958994008083
Q2::constrained_target_blend_logit_newton/last_guard_0p008::down_thr::a0.5::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p008,down_thr,0.5,0.03,0.6923393612305951,0.6391104055565285,-0.0005404953933273449,0.001026036256127183,0.0003754870031610367,-0.0003754870031610367,0.0,0.02,0.01,0.6823529411764706,0,2,,0.0,,-0.3176470588235294,,-0.043606540885409495
Q2::constrained_target_blend_logit_newton/last_guard_0p008::down_thr::a1::t0.05,Q2,constrained_target_blend_logit_newton/last_guard_0p008,down_thr,1.0,0.05,0.6933730934018849,0.639180139333535,0.0004932367779624247,0.0010957700331336584,0.00021098495275549434,-0.00021098495275549434,0.0,0.004,0.002,0.6823529411764706,0,1,,0.0,,-0.3176470588235294,,-0.09314045281636796
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::up_thr::a0.5::t0.03,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,up_thr,0.5,0.03,0.6930474091768744,0.6391982407154614,0.00016755255295186622,0.0011138714150600304,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.0946790702801037,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p25::up_thr::a0.5::t0.03,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p25,up_thr,0.5,0.03,0.6930474091768744,0.6391982407154614,0.00016755255295186622,0.0011138714150600304,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.0946790702801037,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::up_thr::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,up_thr,0.5,0.05,0.6930902545578783,0.6391982407154614,0.0002103979339558304,0.0011138714150600304,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.0946790702801037,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::up_thr::a0.5::t0.08,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,up_thr,0.5,0.08,0.6930902545578783,0.6391982407154614,0.0002103979339558304,0.0011138714150600304,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.0946790702801037,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p25::up_thr::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p25,up_thr,0.5,0.05,0.6930902545578783,0.6391982407154614,0.0002103979339558304,0.0011138714150600304,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.0946790702801037,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p25::up_thr::a0.5::t0.08,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p25,up_thr,0.5,0.08,0.6930902545578783,0.6391982407154614,0.0002103979339558304,0.0011138714150600304,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.0946790702801037,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::down::a0.75::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p002,down,0.75,0.03,0.6927249851001006,0.6392346248261879,-0.00015487152382187563,0.0011502555257865144,0.0016068567312330928,-0.0016068567312330928,0.0,0.0,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::down::a0.75::t0.05,Q2,constrained_target_blend_logit_newton/last_guard_0p002,down,0.75,0.05,0.6927249851001006,0.6392346248261879,-0.00015487152382187563,0.0011502555257865144,0.0016068567312330928,-0.0016068567312330928,0.0,0.0,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::down::a0.75::t0.08,Q2,constrained_target_blend_logit_newton/last_guard_0p002,down,0.75,0.08,0.6927249851001006,0.6392346248261879,-0.00015487152382187563,0.0011502555257865144,0.0016068567312330928,-0.0016068567312330928,0.0,0.0,0.0,0.6823529411764706,0,0,,,,,,
Q2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite::down::a0.75::t0.05,Q2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite,down,0.75,0.05,0.6933564983930116,0.6392421911897455,0.0004766417690891256,0.0011578218893441017,0.007363716212065732,-0.007363716212065732,0.0,0.02,0.0,0.6823529411764706,0,2,,0.5,,0.1823529411764706,,0.07429143354147594
Q2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite::down::a0.75::t0.08,Q2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite,down,0.75,0.08,0.6933564983930116,0.6392421911897455,0.0004766417690891256,0.0011578218893441017,0.007363716212065732,-0.007363716212065732,0.0,0.016,0.0,0.6823529411764706,0,2,,0.5,,0.1823529411764706,,0.07429143354147594
Q2::residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite::down::a0.75::t0.03,Q2,residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_composite,down,0.75,0.03,0.6933564983930116,0.6392421911897455,0.0004766417690891256,0.0011578218893441017,0.007363716212065732,-0.007363716212065732,0.0,0.056,0.0031111111111111127,0.6823529411764706,0,9,,0.4444444444444444,,0.12679738562091503,,0.014437916285125066
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::damped::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,damped,0.5,0.05,0.6921923529156156,0.6392437985205546,-0.0006875037083068358,0.0011594292201532186,0.0037839653475733237,-0.0016328356535436823,0.0,0.004,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.0946790702801037,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::damped::a0.5::t0.08,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,damped,0.5,0.08,0.6921923529156156,0.6392437985205546,-0.0006875037083068358,0.0011594292201532186,0.0037839653475733237,-0.0016328356535436823,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.0946790702801037,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p25::damped::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p25,damped,0.5,0.05,0.6921923529156156,0.6392437985205546,-0.0006875037083068358,0.0011594292201532186,0.0037839653475733237,-0.0016328356535436823,0.0,0.004,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.0946790702801037,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p25::damped::a0.5::t0.08,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p25,damped,0.5,0.08,0.6921923529156156,0.6392437985205546,-0.0006875037083068358,0.0011594292201532186,0.0037839653475733237,-0.0016328356535436823,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.0946790702801037,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p25::damped::a0.5::t0.03,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p25,damped,0.5,0.03,0.6921923529156156,0.6392437985205546,-0.0006875037083068358,0.0011594292201532186,0.0037839653475733237,-0.0016328356535436823,0.0,0.016,0.008,0.6823529411764706,1,1,0.0,0.0,-0.6823529411764706,-0.3176470588235294,-0.0946790702801037,-0.03064316317562288
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p25::damped::a0.5::t0.03,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p25,damped,0.5,0.03,0.6921923529156156,0.6392437985205546,-0.0006875037083068358,0.0011594292201532186,0.0037839653475733237,-0.0016328356535436823,0.0,0.016,0.008,0.6823529411764706,1,1,0.0,0.0,-0.6823529411764706,-0.3176470588235294,-0.0946790702801037,-0.03064316317562288
Q2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last::down_thr::a0.75::t0.03,Q2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_last,down_thr,0.75,0.03,0.6935192726383588,0.6392511941030071,0.0006394160144362893,0.0011668248026057704,0.002909908740132658,-0.002909908740132658,0.0,0.04,0.012,0.6823529411764706,0,5,,0.2,,-0.11764705882352938,,-0.019836021644299085
Q2::residual_single_model_opt_ridge_logit_newton/ridge_residual_composite::down_thr::a0.75::t0.03,Q2,residual_single_model_opt_ridge_logit_newton/ridge_residual_composite,down_thr,0.75,0.03,0.6935192726383588,0.6392511941030071,0.0006394160144362893,0.0011668248026057704,0.002909908740132658,-0.002909908740132658,0.0,0.04,0.012,0.6823529411764706,0,5,,0.2,,-0.11764705882352938,,-0.019836021644299085
Q2::constrained_target_blend_logit_newton/last_guard_0p002::damped::a0.75::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p002,damped,0.75,0.03,0.6922776045379267,0.639280152943107,-0.0006022520859957359,0.0011957836427056723,0.002304054136520131,-0.0009096593259460546,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.10184562810622699,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::damped::a0.75::t0.05,Q2,constrained_target_blend_logit_newton/last_guard_0p002,damped,0.75,0.05,0.6922776045379267,0.639280152943107,-0.0006022520859957359,0.0011957836427056723,0.002304054136520131,-0.0009096593259460546,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.10184562810622699,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::damped::a0.75::t0.08,Q2,constrained_target_blend_logit_newton/last_guard_0p002,damped,0.75,0.08,0.6922776045379267,0.639280152943107,-0.0006022520859957359,0.0011957836427056723,0.002304054136520131,-0.0009096593259460546,0.0,0.0,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::up_thr::a0.75::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p002,up_thr,0.75,0.03,0.6931061802419365,0.6392825531604746,0.00022632361801400158,0.0011981838600731987,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.10184562810622699,
Q2::constrained_target_blend_logit_newton/last_guard_0p002::up_thr::a0.75::t0.05,Q2,constrained_target_blend_logit_newton/last_guard_0p002,up_thr,0.75,0.05,0.6931061802419365,0.6392825531604746,0.00022632361801400158,0.0011981838600731987,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.10184562810622699,
Q2::constrained_target_blend_logit_newton/positive_last_penalty_a0p75::down_thr::a0.75::t0.03,Q2,constrained_target_blend_logit_newton/positive_last_penalty_a0p75,down_thr,0.75,0.03,0.6931212496074577,0.639319410306628,0.00024139298353520466,0.0012350410062266226,0.0013212821297765055,-0.0013212821297765055,0.0,0.024,0.012,0.6823529411764706,0,2,,0.0,,-0.3176470588235294,,-0.0524892427646339
Q2::constrained_target_blend_logit_newton/full::up::a0.75::t0.03,Q2,constrained_target_blend_logit_newton/full,up,0.75,0.03,0.6914847385560042,0.6393437882872298,-0.001395118067918255,0.0012594189868284644,0.0027887896211481714,0.0027887896211481714,0.012,0.0,0.0,0.6823529411764706,4,0,0.75,,0.0676470588235294,,-0.07427589992188263,
Q2::constrained_target_blend_logit_newton/full::up::a0.75::t0.08,Q2,constrained_target_blend_logit_newton/full,up,0.75,0.08,0.6914847385560042,0.6393437882872298,-0.001395118067918255,0.0012594189868284644,0.0027887896211481714,0.0027887896211481714,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.4899192606380838,
Q2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full::up::a0.75::t0.03,Q2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full,up,0.75,0.03,0.6914847385560042,0.6393437882872298,-0.001395118067918255,0.0012594189868284644,0.0027887896211481714,0.0027887896211481714,0.012,0.0,0.0,0.6823529411764706,4,0,0.75,,0.0676470588235294,,-0.07427589992188263,
Q2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full::up::a0.75::t0.08,Q2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full,up,0.75,0.08,0.6914847385560042,0.6393437882872298,-0.001395118067918255,0.0012594189868284644,0.0027887896211481714,0.0027887896211481714,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.4899192606380838,
Q2::constrained_target_blend_logit_newton/full::up::a0.75::t0.05,Q2,constrained_target_blend_logit_newton/full,up,0.75,0.05,0.6914847385560042,0.6393437882872298,-0.001395118067918255,0.0012594189868284644,0.0027887896211481714,0.0027887896211481714,0.004,0.0,0.002,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.4899192606380838,
Q2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full::up::a0.75::t0.05,Q2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full,up,0.75,0.05,0.6914847385560042,0.6393437882872298,-0.001395118067918255,0.0012594189868284644,0.0027887896211481714,0.0027887896211481714,0.004,0.0,0.002,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.4899192606380838,
Q2::constrained_target_blend_logit_newton/last_guard_0p004::down::a0.5::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p004,down,0.5,0.03,0.6927036667758034,0.6394289018468232,-0.00017618984811906824,0.0013445325464218616,0.0018746661864386031,-0.0018746661864386031,0.0,0.0,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/last_guard_0p004::down::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/last_guard_0p004,down,0.5,0.05,0.6927036667758034,0.6394289018468232,-0.00017618984811906824,0.0013445325464218616,0.0018746661864386031,-0.0018746661864386031,0.0,0.0,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/last_guard_0p004::down::a0.5::t0.08,Q2,constrained_target_blend_logit_newton/last_guard_0p004,down,0.5,0.08,0.6927036667758034,0.6394289018468232,-0.00017618984811906824,0.0013445325464218616,0.0018746661864386031,-0.0018746661864386031,0.0,0.0,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/full::down_thr::a1::t0.05,Q2,constrained_target_blend_logit_newton/full,down_thr,1.0,0.05,0.6933543205495684,0.6394481904674615,0.0004744639256458738,0.0013638211670601308,0.0002596737880067623,-0.0002596737880067623,0.0,0.004,0.002,0.6823529411764706,0,1,,0.0,,-0.3176470588235294,,-0.11592479920011689
Q2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full::down_thr::a1::t0.05,Q2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_full,down_thr,1.0,0.05,0.6933543205495684,0.6394481904674615,0.0004744639256458738,0.0013638211670601308,0.0002596737880067623,-0.0002596737880067623,0.0,0.004,0.002,0.6823529411764706,0,1,,0.0,,-0.3176470588235294,,-0.11592479920011689
Q2::constrained_target_blend_logit_newton/last_guard_0p004::up_thr::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/last_guard_0p004,up_thr,0.5,0.05,0.6931462476416477,0.6394946746883571,0.00026639101772518714,0.0014103053879557237,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.11987595797624573,
Q2::constrained_target_blend_logit_newton/last_guard_0p004::up_thr::a0.5::t0.08,Q2,constrained_target_blend_logit_newton/last_guard_0p004,up_thr,0.5,0.08,0.6931462476416477,0.6394946746883571,0.00026639101772518714,0.0014103053879557237,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.11987595797624573,
Q2::constrained_target_blend_logit_newton/last_guard_0p004::up_thr::a0.5::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p004,up_thr,0.5,0.03,0.6932091255217864,0.6394946746883571,0.000329268897863888,0.0014103053879557237,0.0,0.0,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.11987595797624573,
Q2::constrained_target_blend_logit_newton/last_guard_0p004::damped::a0.5::t0.03,Q2,constrained_target_blend_logit_newton/last_guard_0p004,damped,0.5,0.03,0.6921875157704177,0.6394961982922255,-0.0006923408535047804,0.0014118289918241267,0.002688063159273485,-0.0010612692136037212,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.11987595797624573,
Q2::constrained_target_blend_logit_newton/last_guard_0p004::damped::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/last_guard_0p004,damped,0.5,0.05,0.6921875157704177,0.6394961982922255,-0.0006923408535047804,0.0014118289918241267,0.002688063159273485,-0.0010612692136037212,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.11987595797624573,
Q2::constrained_target_blend_logit_newton/last_guard_0p004::damped::a0.5::t0.08,Q2,constrained_target_blend_logit_newton/last_guard_0p004,damped,0.5,0.08,0.6921875157704177,0.6394961982922255,-0.0006923408535047804,0.0014118289918241267,0.002688063159273485,-0.0010612692136037212,0.0,0.0,0.0,0.6823529411764706,1,0,0.0,,-0.6823529411764706,,-0.11987595797624573,
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p5::down::a0.75::t0.03,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p5,down,0.75,0.03,0.6936177841963755,0.6395064076448967,0.0007379275724530565,0.001422038344495391,0.0034864750353034517,-0.0034864750353034517,0.0,0.016,0.0,0.6823529411764706,0,2,,0.5,,0.1823529411764706,,0.020550552923843113
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p5::down::a0.75::t0.05,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p5,down,0.75,0.05,0.6936177841963755,0.6395064076448967,0.0007379275724530565,0.001422038344495391,0.0034864750353034517,-0.0034864750353034517,0.0,0.012,0.0,0.6823529411764706,0,1,,1.0,,0.6823529411764706,,0.08146834651649382
Q2::constrained_target_blend_logit_newton/tradeoff_cap_a0p5::down::a0.75::t0.08,Q2,constrained_target_blend_logit_newton/tradeoff_cap_a0p5,down,0.75,0.08,0.6936177841963755,0.6395064076448967,0.0007379275724530565,0.001422038344495391,0.0034864750353034517,-0.0034864750353034517,0.0,0.008,0.0,0.6823529411764706,0,0,,,,,,
Q2::constrained_target_blend_logit_newton/last::down_thr::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/last,down_thr,0.5,0.05,0.6936101444641743,0.6395179884479396,0.0007302878402518642,0.0014336191475382565,0.0028584316983181804,-0.0028584316983181804,0.0,0.044,0.007333333333333334,0.6823529411764706,0,6,,0.3333333333333333,,0.01568627450980392,,-0.0203096045901268
Q2::residual_single_model_opt_ridge_logit_newton/ridge_residual_last::down_thr::a0.5::t0.05,Q2,residual_single_model_opt_ridge_logit_newton/ridge_residual_last,down_thr,0.5,0.05,0.6936101444641743,0.6395179884479396,0.0007302878402518642,0.0014336191475382565,0.0028584316983181804,-0.0028584316983181804,0.0,0.044,0.007333333333333334,0.6823529411764706,0,6,,0.3333333333333333,,0.01568627450980392,,-0.0203096045901268
Q2::residual_single_model_opt_hist_gb/hist_gb_residual_composite::down::a0.75::t0.05,Q2,residual_single_model_opt_hist_gb/hist_gb_residual_composite,down,0.75,0.05,0.6950841474394348,0.6395305822521048,0.002204290815512322,0.0014462129517034406,0.005955194644341953,-0.005955194644341953,0.0,0.02,0.0,0.6823529411764706,0,6,,0.6666666666666666,,0.34901960784313724,,0.03228210106297701
Q2::residual_single_model_opt_hist_gb/hist_gb_residual_composite::down::a0.75::t0.08,Q2,residual_single_model_opt_hist_gb/hist_gb_residual_composite,down,0.75,0.08,0.6950841474394348,0.6395305822521048,0.002204290815512322,0.0014462129517034406,0.005955194644341953,-0.005955194644341953,0.0,0.004,0.0,0.6823529411764706,0,0,,,,,,
Q2::residual_single_model_opt_hist_gb/hist_gb_residual_composite::down::a0.75::t0.03,Q2,residual_single_model_opt_hist_gb/hist_gb_residual_composite,down,0.75,0.03,0.6950841474394348,0.6395305822521048,0.002204290815512322,0.0014462129517034406,0.005955194644341953,-0.005955194644341953,0.0,0.096,0.00369230769230769,0.6823529411764706,0,13,,0.46153846153846156,,0.14389140271493217,,0.006961049601410884
Q2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_last::down_thr::a0.5::t0.03,Q2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_last,down_thr,0.5,0.03,0.6939779849741813,0.639577826235804,0.001098128350258798,0.0014934569354025928,0.0041860741516676035,-0.0041860741516676035,0.0,0.1,0.014705882352941175,0.6823529411764706,0,17,,0.35294117647058826,,0.035294117647058865,,-0.007467284677013216
Q2::residual_single_model_opt_ridge_logit_te_full/ridge_residual_last::down_thr::a0.5::t0.05,Q2,residual_single_model_opt_ridge_logit_te_full/ridge_residual_last,down_thr,0.5,0.05,0.6939482060351129,0.6395788481000699,0.0010683494111903835,0.0014944787996685749,0.0028879273521265673,-0.0028879273521265673,0.0,0.036,0.010799999999999999,0.6823529411764706,0,5,,0.2,,-0.11764705882352938,,-0.025406139594366595
Q2::constrained_target_blend_logit_newton/composite::down::a0.5::t0.05,Q2,constrained_target_blend_logit_newton/composite,down,0.5,0.05,0.6936777057060797,0.6396078018274861,0.0007978490821571871,0.001523432527084756,0.0037189067043236733,-0.0037189067043236733,0.0,0.016,0.0,0.6823529411764706,0,2,,0.5,,0.1823529411764706,,0.02177672098319794
Q2::constrained_target_blend_logit_newton/composite::down::a0.5::t0.08,Q2,constrained_target_blend_logit_newton/composite,down,0.5,0.08,0.6936777057060797,0.6396078018274861,0.0007978490821571871,0.001523432527084756,0.0037189067043236733,-0.0037189067043236733,0.0,0.012,0.0,0.6823529411764706,0,1,,1.0,,0.6823529411764706,,0.08667066520227384
Q2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite::down::a0.5::t0.05,Q2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite,down,0.5,0.05,0.6936777057060797,0.6396078018274861,0.0007978490821571871,0.001523432527084756,0.0037189067043236733,-0.0037189067043236733,0.0,0.016,0.0,0.6823529411764706,0,2,,0.5,,0.1823529411764706,,0.02177672098319794
Q2::residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite::down::a0.5::t0.08,Q2,residual_submission_blend_ridge_logit_newton/ridge_knn_blend_composite,down,0.5,0.08,0.6936777057060797,0.6396078018274861,0.0007978490821571871,0.001523432527084756,0.0037189067043236733,-0.0037189067043236733,0.0,0.012,0.0,0.6823529411764706,0,1,,1.0,,0.6823529411764706,,0.08667066520227384
