split,target,fold,subject_id,rows,emission_power,transition_blend,p00,p11,before_mean,after_mean,source
oof,Q1,2,id05,9,0.8,0.6,0.5934065934065934,0.6179775280898876,0.518591233254995,0.5926329423458598,seq_Q1_0p8_0p6
oof,Q1,2,id06,9,0.8,0.6,0.5934065934065934,0.6179775280898876,0.26146065084102366,0.32690601270167,seq_Q1_0p8_0p6
oof,Q1,2,id07,10,0.8,0.6,0.5934065934065934,0.6179775280898876,0.6049432834417064,0.633715875905658,seq_Q1_0p8_0p6
oof,Q1,2,id08,11,0.8,0.6,0.5934065934065934,0.6179775280898876,0.27331028280008346,0.3401378401716966,seq_Q1_0p8_0p6
oof,Q1,2,id09,8,0.8,0.6,0.5934065934065934,0.6179775280898876,0.5135307837168388,0.594631914437286,seq_Q1_0p8_0p6
oof,Q1,2,id10,6,0.8,0.6,0.5934065934065934,0.6179775280898876,0.5143083995982666,0.4342143435542301,seq_Q1_0p8_0p6
oof,Q1,3,id01,8,0.8,0.6,0.5955056179775281,0.6312849162011173,0.5960919496717141,0.5201241443419207,seq_Q1_0p8_0p6
oof,Q1,3,id02,10,0.8,0.6,0.5955056179775281,0.6312849162011173,0.567250695192935,0.6506265880349476,seq_Q1_0p8_0p6
oof,Q1,3,id03,7,0.8,0.6,0.5955056179775281,0.6312849162011173,0.8037218581008274,0.8412149940454189,seq_Q1_0p8_0p6
oof,Q1,3,id04,11,0.8,0.6,0.5955056179775281,0.6312849162011173,0.5747027961762879,0.5254692569807664,seq_Q1_0p8_0p6
oof,Q1,3,id05,9,0.8,0.6,0.5955056179775281,0.6312849162011173,0.6409251132707702,0.690928252111648,seq_Q1_0p8_0p6
oof,Q1,3,id06,10,0.8,0.6,0.5955056179775281,0.6312849162011173,0.27742333064187896,0.24801245517038825,seq_Q1_0p8_0p6
oof,Q1,3,id07,10,0.8,0.6,0.5955056179775281,0.6312849162011173,0.5178437707543291,0.5607479300353883,seq_Q1_0p8_0p6
oof,Q1,3,id08,11,0.8,0.6,0.5955056179775281,0.6312849162011173,0.41112516752077366,0.3904906069619302,seq_Q1_0p8_0p6
oof,Q1,3,id09,8,0.8,0.6,0.5955056179775281,0.6312849162011173,0.5663546405849964,0.5386900814084569,seq_Q1_0p8_0p6
oof,Q1,3,id10,7,0.8,0.6,0.5955056179775281,0.6312849162011173,0.44861541818065076,0.4161502068183546,seq_Q1_0p8_0p6
oof,Q1,4,id01,8,0.8,0.6,0.6105263157894737,0.5895953757225434,0.47099550677140567,0.37041092974779893,seq_Q1_0p8_0p6
oof,Q1,4,id02,9,0.8,0.6,0.6105263157894737,0.5895953757225434,0.5635519025845672,0.5806869184667287,seq_Q1_0p8_0p6
oof,Q1,4,id03,6,0.8,0.6,0.6105263157894737,0.5895953757225434,0.7213625043666081,0.7780605127365433,seq_Q1_0p8_0p6
oof,Q1,4,id04,11,0.8,0.6,0.6105263157894737,0.5895953757225434,0.6155045961847023,0.6311950904514938,seq_Q1_0p8_0p6
oof,Q1,4,id05,8,0.8,0.6,0.6105263157894737,0.5895953757225434,0.43649764158998605,0.3644957051597184,seq_Q1_0p8_0p6
oof,Q1,4,id06,9,0.8,0.6,0.6105263157894737,0.5895953757225434,0.3466368529554634,0.3104916090051789,seq_Q1_0p8_0p6
oof,Q1,4,id07,9,0.8,0.6,0.6105263157894737,0.5895953757225434,0.47078227156452546,0.5136154302737386,seq_Q1_0p8_0p6
oof,Q1,4,id08,11,0.8,0.6,0.6105263157894737,0.5895953757225434,0.35646527187000365,0.2892553765611851,seq_Q1_0p8_0p6
oof,Q1,4,id09,8,0.8,0.6,0.6105263157894737,0.5895953757225434,0.3999919414034874,0.33036031365182955,seq_Q1_0p8_0p6
oof,Q1,4,id10,6,0.8,0.6,0.6105263157894737,0.5895953757225434,0.4950950375769163,0.4118030006478084,seq_Q1_0p8_0p6
test,Q1,-1,id01,27,0.8,0.6,0.6096491228070176,0.6227272727272727,0.4336724013809039,0.42131192131043965,seq_Q1_0p8_0p6
test,Q1,-1,id02,32,0.8,0.6,0.6096491228070176,0.6227272727272727,0.5105957198340306,0.5380359838453438,seq_Q1_0p8_0p6
test,Q1,-1,id03,21,0.8,0.6,0.6096491228070176,0.6227272727272727,0.6787227179611905,0.7035249507950996,seq_Q1_0p8_0p6
test,Q1,-1,id04,27,0.8,0.6,0.6096491228070176,0.6227272727272727,0.5842484958604136,0.5779442557877464,seq_Q1_0p8_0p6
test,Q1,-1,id05,21,0.8,0.6,0.6096491228070176,0.6227272727272727,0.5974882935120752,0.5678170194375473,seq_Q1_0p8_0p6
test,Q1,-1,id06,24,0.8,0.6,0.6096491228070176,0.6227272727272727,0.2615632648414763,0.24258318190039244,seq_Q1_0p8_0p6
test,Q1,-1,id07,30,0.8,0.6,0.6096491228070176,0.6227272727272727,0.5296516335797071,0.5145984240211124,seq_Q1_0p8_0p6
test,Q1,-1,id08,19,0.8,0.6,0.6096491228070176,0.6227272727272727,0.35189420653875336,0.3337143249695189,seq_Q1_0p8_0p6
test,Q1,-1,id09,27,0.8,0.6,0.6096491228070176,0.6227272727272727,0.5103423937300035,0.5035912387621212,seq_Q1_0p8_0p6
test,Q1,-1,id10,22,0.8,0.6,0.6096491228070176,0.6227272727272727,0.4602822400374256,0.44843092414731966,seq_Q1_0p8_0p6
oof,Q1,0,id01,9,0.8,0.8,0.6136363636363636,0.6271186440677966,0.38812273618277726,0.38620371429498473,seq_Q1_0p8_0p8
oof,Q1,0,id02,10,0.8,0.8,0.6136363636363636,0.6271186440677966,0.4647918364292587,0.4713945856211745,seq_Q1_0p8_0p8
oof,Q1,0,id03,7,0.8,0.8,0.6136363636363636,0.6271186440677966,0.8131467496638531,0.8306565298659111,seq_Q1_0p8_0p8
oof,Q1,0,id04,12,0.8,0.8,0.6136363636363636,0.6271186440677966,0.6110989039050624,0.6205117382078916,seq_Q1_0p8_0p8
oof,Q1,0,id05,9,0.8,0.8,0.6136363636363636,0.6271186440677966,0.7594300556964532,0.7814624107939391,seq_Q1_0p8_0p8
oof,Q1,0,id06,10,0.8,0.8,0.6136363636363636,0.6271186440677966,0.30856119325719356,0.30083021599585985,seq_Q1_0p8_0p8
oof,Q1,0,id07,10,0.8,0.8,0.6136363636363636,0.6271186440677966,0.4231188600317646,0.42442933337132016,seq_Q1_0p8_0p8
oof,Q1,0,id08,12,0.8,0.8,0.6136363636363636,0.6271186440677966,0.3669871002688796,0.3526287414515283,seq_Q1_0p8_0p8
oof,Q1,0,id09,9,0.8,0.8,0.6136363636363636,0.6271186440677966,0.38896768738382836,0.3836467642570359,seq_Q1_0p8_0p8
oof,Q1,0,id10,7,0.8,0.8,0.6136363636363636,0.6271186440677966,0.5007194466009841,0.5001366513896552,seq_Q1_0p8_0p8
oof,Q1,1,id01,8,0.8,0.8,0.6195652173913043,0.630057803468208,0.5384931070855642,0.43504886675373283,seq_Q1_0p8_0p8
oof,Q1,1,id02,10,0.8,0.8,0.6195652173913043,0.630057803468208,0.5967320905580747,0.6467879737150061,seq_Q1_0p8_0p8
oof,Q1,1,id03,7,0.8,0.8,0.6195652173913043,0.630057803468208,0.6039361347811463,0.6738124693403741,seq_Q1_0p8_0p8
oof,Q1,1,id04,11,0.8,0.8,0.6195652173913043,0.630057803468208,0.5664943570866403,0.597889996111321,seq_Q1_0p8_0p8
oof,Q1,1,id05,9,0.8,0.8,0.6195652173913043,0.630057803468208,0.602721395882925,0.5625013752980473,seq_Q1_0p8_0p8
oof,Q1,1,id06,10,0.8,0.8,0.6195652173913043,0.630057803468208,0.3421052596537636,0.3035272849796968,seq_Q1_0p8_0p8
oof,Q1,1,id07,10,0.8,0.8,0.6195652173913043,0.630057803468208,0.5429138311229478,0.5090272061548197,seq_Q1_0p8_0p8
oof,Q1,1,id08,11,0.8,0.8,0.6195652173913043,0.630057803468208,0.43568284548160396,0.46547274505794467,seq_Q1_0p8_0p8
oof,Q1,1,id09,8,0.8,0.8,0.6195652173913043,0.630057803468208,0.4111619722418398,0.46266832405658376,seq_Q1_0p8_0p8
oof,Q1,1,id10,7,0.8,0.8,0.6195652173913043,0.630057803468208,0.3765408662626736,0.3380868237829772,seq_Q1_0p8_0p8
oof,Q1,2,id01,8,0.8,0.8,0.5934065934065934,0.6179775280898876,0.27312887322634244,0.2367189561944184,seq_Q1_0p8_0p8
oof,Q1,2,id02,9,0.8,0.8,0.5934065934065934,0.6179775280898876,0.4846848028679077,0.4452864970670982,seq_Q1_0p8_0p8
oof,Q1,2,id03,6,0.8,0.8,0.5934065934065934,0.6179775280898876,0.8253749605561058,0.8677517465827945,seq_Q1_0p8_0p8
oof,Q1,2,id04,12,0.8,0.8,0.5934065934065934,0.6179775280898876,0.5300147974512049,0.48798408825713424,seq_Q1_0p8_0p8
oof,Q1,2,id05,9,0.8,0.8,0.5934065934065934,0.6179775280898876,0.518591233254995,0.5994369478402446,seq_Q1_0p8_0p8
oof,Q1,2,id06,9,0.8,0.8,0.5934065934065934,0.6179775280898876,0.26146065084102366,0.3177608207083432,seq_Q1_0p8_0p8
oof,Q1,2,id07,10,0.8,0.8,0.5934065934065934,0.6179775280898876,0.6049432834417064,0.6439714110257946,seq_Q1_0p8_0p8
oof,Q1,2,id08,11,0.8,0.8,0.5934065934065934,0.6179775280898876,0.27331028280008346,0.33197861688342944,seq_Q1_0p8_0p8
oof,Q1,2,id09,8,0.8,0.8,0.5934065934065934,0.6179775280898876,0.5135307837168388,0.6020677545135169,seq_Q1_0p8_0p8
oof,Q1,2,id10,6,0.8,0.8,0.5934065934065934,0.6179775280898876,0.5143083995982666,0.4332202206340454,seq_Q1_0p8_0p8
oof,Q1,3,id01,8,0.8,0.8,0.5955056179775281,0.6312849162011173,0.5960919496717141,0.52668875002525,seq_Q1_0p8_0p8
oof,Q1,3,id02,10,0.8,0.8,0.5955056179775281,0.6312849162011173,0.567250695192935,0.6622690096171723,seq_Q1_0p8_0p8
oof,Q1,3,id03,7,0.8,0.8,0.5955056179775281,0.6312849162011173,0.8037218581008274,0.8569430074090698,seq_Q1_0p8_0p8
oof,Q1,3,id04,11,0.8,0.8,0.5955056179775281,0.6312849162011173,0.5747027961762879,0.5319971098912766,seq_Q1_0p8_0p8
oof,Q1,3,id05,9,0.8,0.8,0.5955056179775281,0.6312849162011173,0.6409251132707702,0.7059109272314448,seq_Q1_0p8_0p8
oof,Q1,3,id06,10,0.8,0.8,0.5955056179775281,0.6312849162011173,0.27742333064187896,0.23518376062878063,seq_Q1_0p8_0p8
oof,Q1,3,id07,10,0.8,0.8,0.5955056179775281,0.6312849162011173,0.5178437707543291,0.5664913090847661,seq_Q1_0p8_0p8
oof,Q1,3,id08,11,0.8,0.8,0.5955056179775281,0.6312849162011173,0.41112516752077366,0.38660511883697557,seq_Q1_0p8_0p8
oof,Q1,3,id09,8,0.8,0.8,0.5955056179775281,0.6312849162011173,0.5663546405849964,0.5466558232009431,seq_Q1_0p8_0p8
oof,Q1,3,id10,7,0.8,0.8,0.5955056179775281,0.6312849162011173,0.44861541818065076,0.41480615092383155,seq_Q1_0p8_0p8
oof,Q1,4,id01,8,0.8,0.8,0.6105263157894737,0.5895953757225434,0.47099550677140567,0.36020462301163525,seq_Q1_0p8_0p8
oof,Q1,4,id02,9,0.8,0.8,0.6105263157894737,0.5895953757225434,0.5635519025845672,0.5811588127908096,seq_Q1_0p8_0p8
oof,Q1,4,id03,6,0.8,0.8,0.6105263157894737,0.5895953757225434,0.7213625043666081,0.7898638302614783,seq_Q1_0p8_0p8
oof,Q1,4,id04,11,0.8,0.8,0.6105263157894737,0.5895953757225434,0.6155045961847023,0.6366120824898682,seq_Q1_0p8_0p8
oof,Q1,4,id05,8,0.8,0.8,0.6105263157894737,0.5895953757225434,0.43649764158998605,0.3539928530887094,seq_Q1_0p8_0p8
oof,Q1,4,id06,9,0.8,0.8,0.6105263157894737,0.5895953757225434,0.3466368529554634,0.2981972826086389,seq_Q1_0p8_0p8
oof,Q1,4,id07,9,0.8,0.8,0.6105263157894737,0.5895953757225434,0.47078227156452546,0.5113382910289895,seq_Q1_0p8_0p8
oof,Q1,4,id08,11,0.8,0.8,0.6105263157894737,0.5895953757225434,0.35646527187000365,0.2754156610087026,seq_Q1_0p8_0p8
oof,Q1,4,id09,8,0.8,0.8,0.6105263157894737,0.5895953757225434,0.3999919414034874,0.31911025252271474,seq_Q1_0p8_0p8
oof,Q1,4,id10,6,0.8,0.8,0.6105263157894737,0.5895953757225434,0.4950950375769163,0.40577700578328296,seq_Q1_0p8_0p8
test,Q1,-1,id01,27,0.8,0.8,0.6096491228070176,0.6227272727272727,0.4336724013809039,0.41708012867527244,seq_Q1_0p8_0p8
test,Q1,-1,id02,32,0.8,0.8,0.6096491228070176,0.6227272727272727,0.5105957198340306,0.5417140933258888,seq_Q1_0p8_0p8
test,Q1,-1,id03,21,0.8,0.8,0.6096491228070176,0.6227272727272727,0.6787227179611905,0.7176330010714324,seq_Q1_0p8_0p8
test,Q1,-1,id04,27,0.8,0.8,0.6096491228070176,0.6227272727272727,0.5842484958604136,0.5863368197310929,seq_Q1_0p8_0p8
test,Q1,-1,id05,21,0.8,0.8,0.6096491228070176,0.6227272727272727,0.5974882935120752,0.5753191340338615,seq_Q1_0p8_0p8
test,Q1,-1,id06,24,0.8,0.8,0.6096491228070176,0.6227272727272727,0.2615632648414763,0.22726840899322187,seq_Q1_0p8_0p8
test,Q1,-1,id07,30,0.8,0.8,0.6096491228070176,0.6227272727272727,0.5296516335797071,0.517586251652486,seq_Q1_0p8_0p8
test,Q1,-1,id08,19,0.8,0.8,0.6096491228070176,0.6227272727272727,0.35189420653875336,0.32321452563291314,seq_Q1_0p8_0p8
test,Q1,-1,id09,27,0.8,0.8,0.6096491228070176,0.6227272727272727,0.5103423937300035,0.5053462957775976,seq_Q1_0p8_0p8
test,Q1,-1,id10,22,0.8,0.8,0.6096491228070176,0.6227272727272727,0.4602822400374256,0.4472464182116791,seq_Q1_0p8_0p8
oof,Q1,0,id01,9,0.8,1.0,0.6136363636363636,0.6271186440677966,0.38812273618277726,0.38112403882559465,seq_Q1_0p8_1
oof,Q1,0,id02,10,0.8,1.0,0.6136363636363636,0.6271186440677966,0.4647918364292587,0.47119115226387587,seq_Q1_0p8_1
oof,Q1,0,id03,7,0.8,1.0,0.6136363636363636,0.6271186440677966,0.8131467496638531,0.8421787234366668,seq_Q1_0p8_1
oof,Q1,0,id04,12,0.8,1.0,0.6136363636363636,0.6271186440677966,0.6110989039050624,0.6253023799430483,seq_Q1_0p8_1
oof,Q1,0,id05,9,0.8,1.0,0.6136363636363636,0.6271186440677966,0.7594300556964532,0.7948431000285852,seq_Q1_0p8_1
oof,Q1,0,id06,10,0.8,1.0,0.6136363636363636,0.6271186440677966,0.30856119325719356,0.29107364517990164,seq_Q1_0p8_1
oof,Q1,0,id07,10,0.8,1.0,0.6136363636363636,0.6271186440677966,0.4231188600317646,0.421050980656116,seq_Q1_0p8_1
oof,Q1,0,id08,12,0.8,1.0,0.6136363636363636,0.6271186440677966,0.3669871002688796,0.34219414229681694,seq_Q1_0p8_1
oof,Q1,0,id09,9,0.8,1.0,0.6136363636363636,0.6271186440677966,0.38896768738382836,0.37755665707567204,seq_Q1_0p8_1
oof,Q1,0,id10,7,0.8,1.0,0.6136363636363636,0.6271186440677966,0.5007194466009841,0.5000539915172502,seq_Q1_0p8_1
oof,Q1,1,id01,8,0.8,1.0,0.6195652173913043,0.630057803468208,0.5384931070855642,0.43034012307020697,seq_Q1_0p8_1
oof,Q1,1,id02,10,0.8,1.0,0.6195652173913043,0.630057803468208,0.5967320905580747,0.6581865330135819,seq_Q1_0p8_1
oof,Q1,1,id03,7,0.8,1.0,0.6195652173913043,0.630057803468208,0.6039361347811463,0.6864655402807954,seq_Q1_0p8_1
oof,Q1,1,id04,11,0.8,1.0,0.6195652173913043,0.630057803468208,0.5664943570866403,0.6059227761812971,seq_Q1_0p8_1
oof,Q1,1,id05,9,0.8,1.0,0.6195652173913043,0.630057803468208,0.602721395882925,0.5703074913234124,seq_Q1_0p8_1
oof,Q1,1,id06,10,0.8,1.0,0.6195652173913043,0.630057803468208,0.3421052596537636,0.2894006384004263,seq_Q1_0p8_1
oof,Q1,1,id07,10,0.8,1.0,0.6195652173913043,0.630057803468208,0.5429138311229478,0.51221646480515,seq_Q1_0p8_1
oof,Q1,1,id08,11,0.8,1.0,0.6195652173913043,0.630057803468208,0.43568284548160396,0.46253014516384705,seq_Q1_0p8_1
oof,Q1,1,id09,8,0.8,1.0,0.6195652173913043,0.630057803468208,0.4111619722418398,0.460584601809184,seq_Q1_0p8_1
oof,Q1,1,id10,7,0.8,1.0,0.6195652173913043,0.630057803468208,0.3765408662626736,0.3299070785809662,seq_Q1_0p8_1
oof,Q1,2,id01,8,0.8,1.0,0.5934065934065934,0.6179775280898876,0.27312887322634244,0.2246672569120284,seq_Q1_0p8_1
oof,Q1,2,id02,9,0.8,1.0,0.5934065934065934,0.6179775280898876,0.4846848028679077,0.44538806577668805,seq_Q1_0p8_1
oof,Q1,2,id03,6,0.8,1.0,0.5934065934065934,0.6179775280898876,0.8253749605561058,0.8807657558678267,seq_Q1_0p8_1
oof,Q1,2,id04,12,0.8,1.0,0.5934065934065934,0.6179775280898876,0.5300147974512049,0.4907686170481415,seq_Q1_0p8_1
oof,Q1,2,id05,9,0.8,1.0,0.5934065934065934,0.6179775280898876,0.518591233254995,0.6067817365309706,seq_Q1_0p8_1
oof,Q1,2,id06,9,0.8,1.0,0.5934065934065934,0.6179775280898876,0.26146065084102366,0.3085342165211076,seq_Q1_0p8_1
oof,Q1,2,id07,10,0.8,1.0,0.5934065934065934,0.6179775280898876,0.6049432834417064,0.6551616755550664,seq_Q1_0p8_1
oof,Q1,2,id08,11,0.8,1.0,0.5934065934065934,0.6179775280898876,0.27331028280008346,0.32359491819314407,seq_Q1_0p8_1
oof,Q1,2,id09,8,0.8,1.0,0.5934065934065934,0.6179775280898876,0.5135307837168388,0.6100886009978408,seq_Q1_0p8_1
oof,Q1,2,id10,6,0.8,1.0,0.5934065934065934,0.6179775280898876,0.5143083995982666,0.4320256881039952,seq_Q1_0p8_1
oof,Q1,3,id01,8,0.8,1.0,0.5955056179775281,0.6312849162011173,0.5960919496717141,0.5336345192426311,seq_Q1_0p8_1
oof,Q1,3,id02,10,0.8,1.0,0.5955056179775281,0.6312849162011173,0.567250695192935,0.674521986234541,seq_Q1_0p8_1
oof,Q1,3,id03,7,0.8,1.0,0.5955056179775281,0.6312849162011173,0.8037218581008274,0.8720542838433722,seq_Q1_0p8_1
oof,Q1,3,id04,11,0.8,1.0,0.5955056179775281,0.6312849162011173,0.5747027961762879,0.5389321839293708,seq_Q1_0p8_1
oof,Q1,3,id05,9,0.8,1.0,0.5955056179775281,0.6312849162011173,0.6409251132707702,0.7214949004863889,seq_Q1_0p8_1
oof,Q1,3,id06,10,0.8,1.0,0.5955056179775281,0.6312849162011173,0.27742333064187896,0.2217580745992465,seq_Q1_0p8_1
oof,Q1,3,id07,10,0.8,1.0,0.5955056179775281,0.6312849162011173,0.5178437707543291,0.5728571474754782,seq_Q1_0p8_1
oof,Q1,3,id08,11,0.8,1.0,0.5955056179775281,0.6312849162011173,0.41112516752077366,0.3821805422343205,seq_Q1_0p8_1
oof,Q1,3,id09,8,0.8,1.0,0.5955056179775281,0.6312849162011173,0.5663546405849964,0.5550471952143988,seq_Q1_0p8_1
oof,Q1,3,id10,7,0.8,1.0,0.5955056179775281,0.6312849162011173,0.44861541818065076,0.41313864298797004,seq_Q1_0p8_1
oof,Q1,4,id01,8,0.8,1.0,0.6105263157894737,0.5895953757225434,0.47099550677140567,0.34934501196496826,seq_Q1_0p8_1
oof,Q1,4,id02,9,0.8,1.0,0.6105263157894737,0.5895953757225434,0.5635519025845672,0.5815335871118211,seq_Q1_0p8_1
oof,Q1,4,id03,6,0.8,1.0,0.6105263157894737,0.5895953757225434,0.7213625043666081,0.8019455995072914,seq_Q1_0p8_1
oof,Q1,4,id04,11,0.8,1.0,0.6105263157894737,0.5895953757225434,0.6155045961847023,0.6423868481903077,seq_Q1_0p8_1
oof,Q1,4,id05,8,0.8,1.0,0.6105263157894737,0.5895953757225434,0.43649764158998605,0.3428236661317612,seq_Q1_0p8_1
oof,Q1,4,id06,9,0.8,1.0,0.6105263157894737,0.5895953757225434,0.3466368529554634,0.2851685938568091,seq_Q1_0p8_1
oof,Q1,4,id07,9,0.8,1.0,0.6105263157894737,0.5895953757225434,0.47078227156452546,0.5089583027523581,seq_Q1_0p8_1
oof,Q1,4,id08,11,0.8,1.0,0.6105263157894737,0.5895953757225434,0.35646527187000365,0.26117289467037796,seq_Q1_0p8_1
oof,Q1,4,id09,8,0.8,1.0,0.6105263157894737,0.5895953757225434,0.3999919414034874,0.30716565982511324,seq_Q1_0p8_1
oof,Q1,4,id10,6,0.8,1.0,0.6105263157894737,0.5895953757225434,0.4950950375769163,0.3992943526379251,seq_Q1_0p8_1
test,Q1,-1,id01,27,0.8,1.0,0.6096491228070176,0.6227272727272727,0.4336724013809039,0.4125083070427788,seq_Q1_0p8_1
test,Q1,-1,id02,32,0.8,1.0,0.6096491228070176,0.6227272727272727,0.5105957198340306,0.5457415450128793,seq_Q1_0p8_1
test,Q1,-1,id03,21,0.8,1.0,0.6096491228070176,0.6227272727272727,0.6787227179611905,0.7324853651932827,seq_Q1_0p8_1
test,Q1,-1,id04,27,0.8,1.0,0.6096491228070176,0.6227272727272727,0.5842484958604136,0.5953018132006472,seq_Q1_0p8_1
test,Q1,-1,id05,21,0.8,1.0,0.6096491228070176,0.6227272727272727,0.5974882935120752,0.5834600339007988,seq_Q1_0p8_1
test,Q1,-1,id06,24,0.8,1.0,0.6096491228070176,0.6227272727272727,0.2615632648414763,0.21153814205883328,seq_Q1_0p8_1
test,Q1,-1,id07,30,0.8,1.0,0.6096491228070176,0.6227272727272727,0.5296516335797071,0.5208040214049817,seq_Q1_0p8_1
test,Q1,-1,id08,19,0.8,1.0,0.6096491228070176,0.6227272727272727,0.35189420653875336,0.3120171632088703,seq_Q1_0p8_1
test,Q1,-1,id09,27,0.8,1.0,0.6096491228070176,0.6227272727272727,0.5103423937300035,0.5071315829015353,seq_Q1_0p8_1
test,Q1,-1,id10,22,0.8,1.0,0.6096491228070176,0.6227272727272727,0.4602822400374256,0.4460962220687312,seq_Q1_0p8_1
oof,Q1,0,id01,9,1.0,0.15,0.6136363636363636,0.6271186440677966,0.38812273618277726,0.38521298177978086,seq_Q1_1_0p15
oof,Q1,0,id02,10,1.0,0.15,0.6136363636363636,0.6271186440677966,0.4647918364292587,0.46520768073022456,seq_Q1_1_0p15
oof,Q1,0,id03,7,1.0,0.15,0.6136363636363636,0.6271186440677966,0.8131467496638531,0.8226780000713713,seq_Q1_1_0p15
oof,Q1,0,id04,12,1.0,0.15,0.6136363636363636,0.6271186440677966,0.6110989039050624,0.6147503254412751,seq_Q1_1_0p15
oof,Q1,0,id05,9,1.0,0.15,0.6136363636363636,0.6271186440677966,0.7594300556964532,0.7699450403901579,seq_Q1_1_0p15
oof,Q1,0,id06,10,1.0,0.15,0.6136363636363636,0.6271186440677966,0.30856119325719356,0.3027165047538387,seq_Q1_1_0p15
oof,Q1,0,id07,10,1.0,0.15,0.6136363636363636,0.6271186440677966,0.4231188600317646,0.4209569457136035,seq_Q1_1_0p15
oof,Q1,0,id08,12,1.0,0.15,0.6136363636363636,0.6271186440677966,0.3669871002688796,0.36074268990492575,seq_Q1_1_0p15
oof,Q1,0,id09,9,1.0,0.15,0.6136363636363636,0.6271186440677966,0.38896768738382836,0.38574387437547114,seq_Q1_1_0p15
oof,Q1,0,id10,7,1.0,0.15,0.6136363636363636,0.6271186440677966,0.5007194466009841,0.5010499456225351,seq_Q1_1_0p15
oof,Q1,1,id01,8,1.0,0.15,0.6195652173913043,0.630057803468208,0.5384931070855642,0.45376807933498153,seq_Q1_1_0p15
oof,Q1,1,id02,10,1.0,0.15,0.6195652173913043,0.630057803468208,0.5967320905580747,0.6297433680063927,seq_Q1_1_0p15
oof,Q1,1,id03,7,1.0,0.15,0.6195652173913043,0.630057803468208,0.6039361347811463,0.6547594061440437,seq_Q1_1_0p15
oof,Q1,1,id04,11,1.0,0.15,0.6195652173913043,0.630057803468208,0.5664943570866403,0.5834584140666482,seq_Q1_1_0p15
oof,Q1,1,id05,9,1.0,0.15,0.6195652173913043,0.630057803468208,0.602721395882925,0.5593176668915701,seq_Q1_1_0p15
oof,Q1,1,id06,10,1.0,0.15,0.6195652173913043,0.630057803468208,0.3421052596537636,0.31880943521074884,seq_Q1_1_0p15
oof,Q1,1,id07,10,1.0,0.15,0.6195652173913043,0.630057803468208,0.5429138311229478,0.5098668960995653,seq_Q1_1_0p15
oof,Q1,1,id08,11,1.0,0.15,0.6195652173913043,0.630057803468208,0.43568284548160396,0.46115448578017443,seq_Q1_1_0p15
oof,Q1,1,id09,8,1.0,0.15,0.6195652173913043,0.630057803468208,0.4111619722418398,0.45097309256234597,seq_Q1_1_0p15
oof,Q1,1,id10,7,1.0,0.15,0.6195652173913043,0.630057803468208,0.3765408662626736,0.34639705830070866,seq_Q1_1_0p15
oof,Q1,2,id01,8,1.0,0.15,0.5934065934065934,0.6179775280898876,0.27312887322634244,0.2419115428865689,seq_Q1_1_0p15
oof,Q1,2,id02,9,1.0,0.15,0.5934065934065934,0.6179775280898876,0.4846848028679077,0.4451540621362433,seq_Q1_1_0p15
oof,Q1,2,id03,6,1.0,0.15,0.5934065934065934,0.6179775280898876,0.8253749605561058,0.8594077425682399,seq_Q1_1_0p15
oof,Q1,2,id04,12,1.0,0.15,0.5934065934065934,0.6179775280898876,0.5300147974512049,0.4834028542823683,seq_Q1_1_0p15
oof,Q1,2,id05,9,1.0,0.15,0.5934065934065934,0.6179775280898876,0.518591233254995,0.583116604964732,seq_Q1_1_0p15
oof,Q1,2,id06,9,1.0,0.15,0.5934065934065934,0.6179775280898876,0.26146065084102366,0.3088975041090932,seq_Q1_1_0p15
oof,Q1,2,id07,10,1.0,0.15,0.5934065934065934,0.6179775280898876,0.6049432834417064,0.6258337619917747,seq_Q1_1_0p15
oof,Q1,2,id08,11,1.0,0.15,0.5934065934065934,0.6179775280898876,0.27331028280008346,0.32430050770322955,seq_Q1_1_0p15
oof,Q1,2,id09,8,1.0,0.15,0.5934065934065934,0.6179775280898876,0.5135307837168388,0.5844450333669494,seq_Q1_1_0p15
oof,Q1,2,id10,6,1.0,0.15,0.5934065934065934,0.6179775280898876,0.5143083995982666,0.4379500965292467,seq_Q1_1_0p15
oof,Q1,3,id01,8,1.0,0.15,0.5955056179775281,0.6312849162011173,0.5960919496717141,0.520074287470487,seq_Q1_1_0p15
oof,Q1,3,id02,10,1.0,0.15,0.5955056179775281,0.6312849162011173,0.567250695192935,0.6385608309403483,seq_Q1_1_0p15
oof,Q1,3,id03,7,1.0,0.15,0.5955056179775281,0.6312849162011173,0.8037218581008274,0.8444002372021188,seq_Q1_1_0p15
oof,Q1,3,id04,11,1.0,0.15,0.5955056179775281,0.6312849162011173,0.5747027961762879,0.5238618247297214,seq_Q1_1_0p15
oof,Q1,3,id05,9,1.0,0.15,0.5955056179775281,0.6312849162011173,0.6409251132707702,0.6818960059821264,seq_Q1_1_0p15
oof,Q1,3,id06,10,1.0,0.15,0.5955056179775281,0.6312849162011173,0.27742333064187896,0.2391302702015461,seq_Q1_1_0p15
oof,Q1,3,id07,10,1.0,0.15,0.5955056179775281,0.6312849162011173,0.5178437707543291,0.5504136490722435,seq_Q1_1_0p15
oof,Q1,3,id08,11,1.0,0.15,0.5955056179775281,0.6312849162011173,0.41112516752077366,0.3849509800507528,seq_Q1_1_0p15
